"Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"Marketing functions and B2C e-marketplaces: An exploratory analysis","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121863506&doi=10.1080%2f1046669X.2020.1828687&partnerID=40&md5=7ca25598aa966174120bf73f0c7f7368","Business-to-consumer e-marketplaces are an important and fast-growing distribution channel. Nevertheless, there is a lack of literature that attempts to describe and classify business-to-consumer e-marketplaces and to analyze their role in the distribution channel. This article seeks to address this deficiency and to add clarity to our understanding of these two-sided platforms. A new innovative marketing functions concept is developed: the PILT framework. It consists of four main functions—product, information, logistics, and transaction—and ten subfunctions. Applying this framework reveals that business-to-consumer e-marketplaces are infomediaries, completely fulfilling only information functions. All other functions must be managed by the sellers themselves or outsourced to other intermediaries such as logistics companies or banks. A case study of Amazon and Walmart Marketplace is presented to further illustrate the PILT framework. It reveals that Amazon Marketplace fulfills more marketing functions than Walmart Marketplace, which may be an important success factor for B2C e-marketplaces. © 2020 Taylor & Francis Group, LLC.","Business-to-consumer e-marketplaces; functional analysis; Germany; infomediaries; marketing functions framework; online intermediaries",""
"Deriving Meaning for Social Franchising From Commercial Franchising and Social Enterprise","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941930328&doi=10.1080%2f1046669X.2015.1071585&partnerID=40&md5=4aa9e417776eff25d730c54b6e4cc29d","Auntie Anne's Pretzels, the American Red Cross, and IKEA are franchises for a social benefit, but are they social franchises? There is a diversity of perceptions of what is meant by the term social franchising but no consensus on the precise meaning. Given that social franchising is a relatively new area of research and that a crucial first step in research on any topic is to define its parameters, this article derives a set of indicators for the phenomenon of social franchising by bringing together three strands of scholarship: social franchising, commercial franchising, and social enterprise. © 2015, Copyright © Taylor & Francis Group, LLC.","franchise relationships; franchising; nonprofit franchising; social benefit; social franchising; social franchising indicators; social purpose",""
"Improving Supply Chain Efficiency Through Electronic Payments: The Case of Micro-Entrepreneurs in Kenya and Tanzania","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929241820&doi=10.1080%2f1046669X.2015.1018074&partnerID=40&md5=ffd6232c7f5ccf9266ff8e909480b964","Research suggests that one possible key to development may be the growth of micro-entrepreneurial firms. The current work suggests that improving supply chain efficiency may help these very small enterprises grow. Specifically, it examines the role played by the use of mobile payments to facilitate transactions with suppliers. The study contrasts Kenya, which has widespread adoption of mobile payments by both consumers and small business, with neighboring Tanzania, where adoption, although substantial, has occurred at a much slower rate and achieved far less penetration. Findings support the idea that positive business outcomes such as increased income and increased hiring are related to mobile payment usage. © 2015, Copyright © Taylor & Francis Group, LLC.","Africa; Kenya; M-PESA; micro-entrepreneurs; mobile payments; supply chain efficiency; Tanzania",""
"Integrated consumer shopping decision model: A Japanese online supermarket context","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123533934&doi=10.1080%2f1046669X.2019.1658010&partnerID=40&md5=768ee2a109133137ce55a04a6b3e47b1","Online shopping is not a new marketing channel but has been growing tremendously throughout Japan. The rapid growth of Internet technology has enabled the Japanese to break away from their conservative culture and embark on different shopping experiences by shopping online. With the growing importance of online reviews to promote one’s business, Japanese online supermarkets are looking for ways to increase consumer-generated content. The purpose of this study is to investigate Japanese repeat online consumers and the antecedents that encourage them to review their shopping experiences, including the supermarket website they used and product availability in the online supermarket. It was found that online supermarkets must focus on establishing confidence with their repeat online consumers if they desire to increase the electronic word of mouth (e-WOM) of their online supermarket. Implications are discussed in relation to online supermarkets and repeat consumers’ intentions to review their online shopping experiences. © 2018 Taylor & Francis Group, LLC.","integrated consumer shopping decision model; Japanese consumers; Japanese online supermarket; repeat consumers; Technology Acceptance Model",""
"Multi-tiered private labels portfolio strategies: Effects on consumer behavior","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116665026&doi=10.1080%2f1046669X.2019.1646185&partnerID=40&md5=679fcf36db5bfaf13a1286d2f4337465","Retailers wish to expand their standard private label (PL) adopting a multi-tiered portfolio. We study the effects produced by the introduction of two new PLs quality-tiers (economy and premium) on the market share of various national brands (NB; premium-quality and second-tier) and the standard PL. This study proposes a model that accommodates three effects (similarity, attraction, and compromise) for understanding how the introduction of economy and premium PL may affect market incumbents. This study also analyzes the effects of introducing new PL quality-tiers for customer segments. Our results indicate that when economy and premium PL are introduced in the market, the choice probability of standard PL decreases, especially for high purchase quantity customers and PL loyal customers. In addition, introduction of a premium PL decreases the choice probability of second-tier NB and premium-quality NB, especially for PL loyal customers and high purchase quantity customers. © 2019 Taylor & Francis Group, LLC.","brand choice; consumer behavior; national brand; Private label",""
"The Stock Market's Reaction to News of Food Tampering in the United States","2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038848764&doi=10.1080%2f1046669X.2017.1393234&partnerID=40&md5=9eee4f7d43b98487d24a38f13e0cc10e","This study examines the stock market's reaction to food tampering incidents to calculate the cost of such incidents to shareholders. It found that a firm loses approximately US$613 million in equity value on the day that news of a tampering incident is made public. The targeted firm also incurs additional costs that are associated with extra couponing to attract consumers after a tampering incident, litigation costs, and in some cases costs associated with removing the product from the market. Because food tampering incidents seem to only occur while the food item is in “the stream of commerce” and outside the manufacturer's direct control, the use of surveillance along the distribution channel and consumer education could be helpful in averting further incidents and possibly deaths. © 2017, Copyright © Taylor & Francis Group, LLC.","equity values; event study; food safety; food tampering; product; stock market; United States",""
"A Knowledge-Based Explanation of Franchise System Resources and Performance","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978496620&doi=10.1080%2f1046669X.2016.1186470&partnerID=40&md5=d7d4f381e91d2a4de0fde5118cf9c1ce","The knowledge-based view (KBV) holds that the knowledge that an organization possesses is its most important strategic resource. Despite how important the adequate use of knowledge is to franchise system success, the KBV has yet to guide many franchising studies. The most important principle of KBV is to recognize system-wide resources through the eyes of knowledge-based resources. Using two separate secondary data sets, we examine the relationships between the knowledgeable employment of system resources and system performance. Empirical results reveal consistent support for our hypotheses. The ensuing discussion focuses on the implications of our findings. © 2016, Copyright © Taylor & Francis Group, LLC.","Canada; franchise system resources; franchising; knowledge-based view; performance; resource-based view; United States",""
"Private Governance in the Supply Chain","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962090728&doi=10.1080%2f1046669X.2016.1147340&partnerID=40&md5=a1b0bd3a074339430208bac5f75f6ad5","Although there has always been risk in business, information availability, globalization, outsourcing, and electronic commerce have fundamentally changed how and where business takes place. These developments have led to more formal approaches for managing the entire enterprise, including those dedicated to understanding vulnerabilities and mitigating risks in the supply chain. Today, legal compliance, contractual compliance, and associated risk management systems are required, but insufficient, for the satisfactory performance of individual suppliers and the entire supply chain. This article describes noneconomic interdependencies in the supply chain and advocates for the role of social responsibility and private governance approaches for managing reputation. Through an analysis of supplier codes of conduct we examine marketing in practice and suggest future research opportunities. © 2016, Copyright © Taylor & Francis Group, LLC.","Boeing; code of conduct; corporate social responsibility; private governance; reputation; risk management; supplier contracts; supply chain risk",""
"Antecedents leading to perceived franchise support","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095750347&doi=10.1080%2f1046669X.2019.1659902&partnerID=40&md5=13e51649da26751553ad4f1bc004d49d","Franchising is an important part of the U.S. economy. According to the International Franchise Association (IFA), franchising provides 9.0 million jobs and pays out 351 billion dollars in wages and benefits annually (2016). This study examines franchise relationships in the context of building franchisees’ perceptions of support from the franchisor. The literature was examined to determine if and what support provided by the franchisor has a positive impact on the franchisee. We examine four dimensions of organizational climate (i.e., initiating structure, leadership consideration, autonomy, and reward orientation), brand value/recognition and franchisee’s perception of the quality of the franchisor’s advertising as predictors of perceived franchise support. This study indicates there is a positive and significant impact between three types of organizational climate (i.e., leadership consideration, autonomy, and reward orientation). In addition, a positive impact to brand value recognition on perceived franchise support and a negative effect on initiating structure. © 2019 Taylor & Francis Group, LLC.","Brand value recognition; franchisee; franchisor; organizational climate; perceived support",""
"In search of corporate governance in franchising","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089211832&doi=10.1080%2f1046669X.2020.1763536&partnerID=40&md5=0dbd07c3cdc62efaa11adb309c921167","A firm’s governance structure and business model might explain the firm’s failure or success. Franchising is a business model that has not received much attention within the corporate governance (CG) literature even though it obviously brings several unique CG challenges. Therefore, we review articles at the interface of CG and franchising. We identify and thematize the literature in four focus areas, each with a different relationship to CG: 1) traditional CG, 2) governance challenges unique to franchising, 3) governance modes, and 4) contracts. We find that the literature largely ignores the traditional view of CG when examining many aspects of franchising. We also find that the franchising literature covers governance topics when discussing governance modes, which provides a basis for developing CG theories. Altogether, our findings open a promising avenue for future research that incorporates CG into studies of franchising. © 2020 The Author(s). Published with license by Taylor and Francis Group, LLC.","business model; Corporate governance; franchising; review",""
"Product Safety Failure and Restoring Reputation Across Markets: Fonterra's Management of the 2013 Bacterial Contamination Crisis","2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038876176&doi=10.1080%2f1046669X.2017.1393231&partnerID=40&md5=9b3baa81300b9b89cf220534ddadee3b","Modern distribution systems often stretch beyond national borders such that a highly-visible product failure in a single country may negatively influence the reputation and market share of all identifiable supply chain members–even those that are blameless–in multiple countries, especially when the product is related to food safety. This study considers how Fonterra's response to its 2013 bacterial contamination crisis influenced its own reputation and that of the New Zealand dairy milk industry. It first traces how the crisis started in March 2013 and how it ended in August when investigations showed that the bacteria found did not cause botulism, a fatal disease that attacks the nervous system. It generally appears that Fonterra's initial response was unpersuasive but, over time, it stepped up its crisis management efforts. © 2017, Copyright © Taylor & Francis Group, LLC.","China; crisis management; Fonterra; food safety; milk contamination; New Zealand; reputation management; Sanlu; supply chain safety",""
"The impact of retail buyer innovativeness on suppliers’ adaptive selling in Japanese buyer–supplier relationships","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084431039&doi=10.1080%2f1046669X.2019.1658011&partnerID=40&md5=4ef53df58abebfbb7b3f80d0d7ec4971","We investigate the critical role of retail buyer innovativeness in Japanese buyer–supplier relationships and explore its link to suppliers’ adaptive selling, cooperative relationships, and retail competitiveness. Further, we examine how process conflict between merchandizing and store divisions moderates the relationship between retail buyer innovativeness and suppliers’ adaptive selling. This study employs a structural equation model using survey data from 246 heads of merchandizing divisions at Japanese retail companies. Our findings highlight the importance of both mitigating process conflict and facilitating suppliers’ adaptive selling in order to improve Japanese retailers’ competitiveness, especially when buyers are highly innovative. © 2018 Taylor & Francis Group, LLC.","adaptive selling; cooperative relationship; process conflict; Retail buyer innovativeness; retail competitiveness",""
"RETRACTED ARTICLE: Two decades of the Journal of Marketing Channels: Impacting the present and directing the future of marketing channel research (Journal of Marketing Channels, (2018), 25, 3, (i-xi), 10.1080/1046669X.2019.1647914)","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147104665&doi=10.1080%2f1046669X.2019.1666639&partnerID=40&md5=09756e589a3bd4cd183b829dd49712fa","We, the Publisher of Journal of Marketing Channels, have retracted the following article: Zemanek Jr., J. E., Taylor, E. C., Tran, T. P., & Loomis, D. C. (2019). Two decades of the Journal of Marketing Channels: Impacting the present and directing the future of marketing channel research. Journal of Marketing Channels. Advance online publication. doi:10.1080/1046669X.2019.1647914 This article has been retracted as it was published in error by the publisher whilst still in the peer review process. The authors have been notified of the retraction. We have been informed in our decision-making by our policy on publishing ethics and integrity and the COPE guidelines on retractions. The retracted article will remain online to maintain the scholarly record, but it will be digitally watermarked on each page as “Retracted.”. © 2019 Taylor & Francis Group, LLC.","",""
"In-Store Cold Chain Failures: Food Safety Considerations","2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038812525&doi=10.1080%2f1046669X.2017.1393233&partnerID=40&md5=23e087147724f47925f1765743303cdf","In-store temperature controlled distribution channels (i.e., in-store cold chains) are a retailing critical factor to ensure the safety of food products. Our study seeks to understand the role that access to standardized knowledge, in-store cold chain practices, and the interaction of those two have on the integrity of in-store cold chains. We develop a model to assess the impact of knowledge in preventing in-store cold chain disruptions, introduce the concept of latent failure (i.e., a nonidentified failure that allows for the unexpected deterioration of products ahead of their expiration date), and use a knowledge-based perspective to conceptualize how disruptions in the cold chain affect the safety and quality of food sold at retailers. We analyze a primary dataset generated over two years of field observations in four socioeconomically distinct urban neighborhoods using a partial least squares path model. Implications are discussed. © 2017, Copyright © Taylor & Francis Group, LLC.","Argentina; cold chain; food safety; food security; in-store logistics; retailing; service failure; urban environment",""
"Dealer loyalty and brand loyalty: United or divided?","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147096191&doi=10.1080%2f1046669X.2020.1844839&partnerID=40&md5=24ce51a87b04c626b482966c028790f5","This study is an effort to shed light on the relationship between dealership loyalty and brand loyalty. The research questions posed in this study: What effect do dealership loyalty and brand loyalty have on consumer’s intention to switch brands? Are consumers more loyal to the dealer or to the actual brand they purchase at the dealership? An automotive dealership group located in the Midwestern US allowed the researchers to survey its customers. Findings of this study demonstrated the higher the brand loyalty of the consumer, the lower the likelihood to switch brands. The higher the dealership loyalty of the consumer the higher the likelihood to switch brands. Brand loyalty appears to be more important than dealer loyalty. Brand loyalty and dealer loyalty are complementary at lower levels of likelihood to switch brands and are less complementary at medium to high levels of likelihood to switch brands. © 2020 Taylor & Francis Group, LLC.","Brand loyalty; brand switching; dealer loyalty",""
"Sales management: Learning and innovation in Japan","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110059689&doi=10.1080%2f1046669X.2019.1658014&partnerID=40&md5=2a57bc05d36ff268f730a69d7247a4f9","The purpose of this study was to examine ways to promote learning, based on four empirical studies of salespeople and sales departments in Japan. First, analyses of survey data of 192 real estate salespeople indicated that customer- and goal achievement-oriented sales beliefs enhanced experiential learning at work. Second, analyses of data of 193 sales departments indicated that customer orientation in sales departments promotes innovation by facilitating task conflict and preventing process conflict. Third, analyses of survey research of 199 sales departments indicated that behavior-based and knowledge-based management control systems are effective at promoting learning and innovation. Finally, a case study of Nippon Boehringer Ingelheim (NBI) revealed several ways to facilitate learning using a behavior-based sales management control system. Theoretical implications for sales management systems were examined. © 2018 Taylor & Francis Group, LLC.","knowledge acquisition process; Sales departments; sales management control",""
"Picking the Right Channel to Reach Your Market","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941890911&doi=10.1080%2f1046669X.2015.1071593&partnerID=40&md5=97d16c76da998488048e90bf77c2207c","[No abstract available]","",""
"The Effects of Expectation Disconfirmations on Customer Outcomes in E-Markets: Impact of National Culture","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994618596&doi=10.1080%2f1046669X.2016.1224305&partnerID=40&md5=15eda0ac9add147292a12a262665e1b6","Prior research has shown that after receiving online services of varying quality, customer expectations are either positively disconfirmed (i.e., services exceed customer expectations) or negatively disconfirmed (i.e., services fall short of customer expectations). The present research examines expectation disconfirmation across national cultures and its subsequent impacts on e-word-of-mouth, e-satisfaction, and e-loyalty. The results show that Chinese customers are more tolerant of e-services that result in negative disconfirmations, although online shoppers from the United States are more likely to be loyal or generate positive e-word-of-mouth when experiencing positive disconfirmations. Suggestions for adjusting multinational e-tailers’ strategies to better serve customers across national cultures are discussed. © 2016, Copyright © Taylor & Francis Group, LLC.","China; e-commerce; e-word-of-mouth; expectation disconfirmation; national culture; United States",""
"RETRACTED ARTICLE: Two decades of the Journal of Marketing Channels: Impacting the present and directing the future of marketing channel research (JOURNAL OF MARKETING CHANNELS, (2018), 25, 3, (i–xi))","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147098818&doi=10.1080%2f1046669X.2019.1647914&partnerID=40&md5=94bc4aaca09a87255b2d9dc86babb199","We, the Publisher of Journal of Marketing Channels, have retracted the following article: Zemanek Jr., J. E., Taylor, E. C., Tran, T. P., & Loomis, D. C. (2019). Two decades of the Journal of Marketing Channels: Impacting the present and directing the future of marketing channel research. Journal of Marketing Channels. Advance online publication. doi:10.1080/1046669X.2019.1647914 This article has been retracted as it was published in error by the publisher whilst still in the peer review process. The authors have been notified of the retraction. We have been informed in our decision-making by our policy on publishing ethics and integrity and the COPE guidelines on retractions. The retracted article will remain online to maintain the scholarly record, but it will be digitally watermarked on each page as “Retracted.”. © 2019 Taylor & Francis Group, LLC.","citation analysis; franchising; international channels; JMC article categories; JMC article citations; marketing strategy; supply chain; Thematic review",""
"And Now a Word for Academic Reviewers Everywhere","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941929015&doi=10.1080%2f1046669X.2015.1071572&partnerID=40&md5=e04a6883a3f0c3a8e147952dd5162017","[No abstract available]","",""
"Franchisor Insolvency in Australia: Profiles, Factors, and Impacts","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951760243&doi=10.1080%2f1046669X.2015.1113487&partnerID=40&md5=cee46f7e1e950ab0ea502eed2f166e40","Franchisor failure is enduring and important in terms of cost, nationally and internationally. This article presents research into Australian franchisor firms that went into a form of bankruptcy protection known in Australia as “voluntary administration.” The research was driven by the commonality and divergence of the interests of franchisors and franchisees. The article provides an insight into franchisor failure and its effect on franchisees. It presents the substantial literature survey that was used to frame questions for franchisor administrators to understand issues associated with franchisors in administration. The limited data demonstrate diversity in the treatment of franchisees during the franchisor's administration. In Australia, franchisees remain a captive, financially committed counterparty during insolvency and potentially deliver a great financial benefit to the franchisor's creditors. The article concludes that administration of franchisors does not take into account the distinct relationship between franchisors and their franchisees and provides policy recommendations to address this matter. © 2015, Published with license by Taylor & Francis.","Australia; bankruptcy; business format franchising; franchise business processes; franchisee insolvency; franchisor failure; franchisor insolvency",""
"The trickle-down effect of trust in business-to-business relationships: How can a supplier ensure cooperation from multiple customers?","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121619630&doi=10.1080%2f1046669X.2020.1782800&partnerID=40&md5=06cb83a59334c06b572640fcd79864a9","Although several interfirm cooperation studies have expanded the unit of analysis from dyads to triads (networks), there is scant literature focusing on whether and how a supplier’s relationship with a customer influences its relationships with other customers. Individual relationship dyads are not isolated but interact with one another. Particularly, mutual trust in a supplier–customer relationship dyad may influence other customers’ cooperative behavior. This cross-dyadic influence is called the “trickle-down effect of trust.” A hypothesis for the mechanism by which this effect occurs was generated, focusing on the customers’ demand information offerings as a cooperative behavior. The results of an empirical analysis indicate that (1) a supplier’s mutual trust with its primary customer encourages nonprimary customers to offer their demand information to the supplier and (2) the quality of information from customers helps the supplier to make their new product more meaningful. © 2020 Taylor & Francis Group, LLC.","cooperation; network; reputation; Triad; trust",""
"BRICS, Brexit, and Beyond: International Dynamics of Marketing Channels—An Overview","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994607862&doi=10.1080%2f1046669X.2016.1224299&partnerID=40&md5=2ba9a85948c03734ad72e7547d45a4c2","This article examines two important changes in the evolution of the global governance architecture: its increasing fragmentation and a decay in domestic political support for transnational governance. By analyzing the case of the BRICS and Brexit as exponents of these trends, the article suggests that a proliferation of new but weak global governance actors is likely. This is significant for globally operating businesses as there will be a more pronounced mismatch between global economic integration and interdependence on the one hand and meaningful regulatory oversight and policy coordination at the global level on the other. © 2016, Copyright © Taylor & Francis Group, LLC.","Brexit; BRICS; domestic politics; foreign policy; global governance; institutions; international relations; international trade",""
"Bad Franchisors!","2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951839895&doi=10.1080%2f1046669X.2015.1113486&partnerID=40&md5=7d7fc6c0b0e53b4544e6d942c537dbda","[No abstract available]","",""
