"Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"Updating the Marketing Research Course to Prepare the Marketing Generalist","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114460965&doi=10.1177%2f02734753211043925&partnerID=40&md5=382f839b0baab39db40fd730ed7242cb","This exploratory research suggests that undergraduate marketing research textbooks and courses have not kept pace with the changes in the marketing research world over the past two decades. Two studies, one a review of marketing research syllabi and another a content analysis of online job postings, explore this phenomenon. The results imply that, in contrast to the historical context of marketing research course, most advertised entry-level marketing jobs requiring marketing research skills are not in marketing research firms. Indeed, contemporary marketing research is more likely a function embedded within an array of generalist job duties that also require soft skills and the ability to analyze and present data to upper management. As a result of this research, educators should have a heightened awareness of the following: (a) the disconnect between the marketing research curriculum and current industry needs, (b) the changing role of marketing research as diffused throughout the organization, and (c) the broader set of skills and techniques required of entry-level marketing graduates. As a possible solution to these issues, this research proposes an integrated model whereby instructors can help their students navigate the current landscape by choosing an appropriate pedagogical path to assist students in their career goals. © The Author(s) 2021.","availability of careers; employer needs; market research; oral communication; surveys; written communication",""
"Linking Practitioner Dilemmas and Research Metrics Across an Integrated Marketing Curriculum","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107123234&doi=10.1177%2f02734753211017173&partnerID=40&md5=a9696cb68426d67c949c039d062f26a7","Observations from faculty who teach marketing indicate that a relatively small percentage of students have strong interest in quantitative analysis and many come into the marketing major out of the misperception that it is light on math. In reality, over 98% of marketing professionals use data during their decision-making processes, while 80% of marketing-related problems use data at least in part to be solved. This article outlines a teaching model for analytical decision-making that links marketing problems with marketing research. It is stressed that while only a small percentage of marketing students become marketing researchers all will become consumers of information that is generated by research. Outlined herein is a dual-stage curriculum approach focused on preparing students to be knowledgeable consumers of research by incorporating a problem and metric-based pedagogy. This design is supported by data from 185 marketing professionals who contribute commonly asked “on the job” problems along with frequently used metrics that marketing students should learn as they train to be future marketing professionals. © The Author(s) 2021.","business analytics; insights; marketing curriculum; marketing research; metrics",""
"Ready, Set, Fly! Preparedness of Sales Graduates for Entry Roles","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178301157&doi=10.1177%2f02734753231208961&partnerID=40&md5=0b68f61ae159a0baf992107b7f4f5edb","Several studies show that while collegiate sales programs effectively prepare students for sales careers, there are various opportunities to improve. In this research, we look at how sales education impacts the career preparedness of recent 4-year college graduates. We focus specifically on the development of self-leadership and sales-related self-efficacy to explore how sales programs can better prepare undergraduates for successful careers in sales. This study uses a multistage process to consider key latent constructs that positively influence sales performance and intention to stay with current employers among recent college graduates. Results reveal how experiential education methods and college experiences positively influence early-stage sales performance and intent to stay and reduce employee turnover. Findings provide insights into recent graduates’ perceptions of preparedness for critical sales tasks provided by their college education and provide practical guidelines to university and business sales educators to enhance the sales education of university sales graduates. © The Author(s) 2023.","career readiness; higher education; sales; self-efficacy; self-leadership",""
"The Award Winning Academic Performer","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106441714&doi=10.1177%2f02734753211017681&partnerID=40&md5=dfc04108f9c8b170035e111ad015d24c","[No abstract available]","",""
"Rapid Transitioning to Remote Learning: Shared Responsibility and Coping Strategies","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115088934&doi=10.1177%2f02734753211044744&partnerID=40&md5=fa33c5a3c57ef6470dd66901374fc166","This study examined the impact of shared responsibility on the relationship between marketing and other business students’ coping strategies and their satisfaction with the rapid transitioning to remote learning and academic performance expectations. COVID-19 (coronavirus disease 2019) rapidly altered and challenged higher education to maintain pedagogical services provided to students, regardless of faculty or student readiness or experience. As such, shared responsibility can be critical in times of crisis when the university community must pull together for mutual success. Findings indicate that students’ sense of shared responsibility and healthy coping mechanisms lead to student satisfaction with the transition process and more positive academic outcomes. This study is the first to empirically examine shared responsibility in higher education during a crucial period to the authors’ knowledge. By promoting shared responsibility, marketing educators can improve student outcomes and identify those who may need additional support resources. © The Author(s) 2021.","coping strategies; COVID-19; online learning; pandemic; remote learning; shared responsibility",""
"Using Macromarketing to Teach Business Sustainability","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116980846&doi=10.1177%2f02734753211048538&partnerID=40&md5=20a610bee21ae3b2dd883ecd587e90e4","The first macromarketing seminar held in 1976 represented a first attempt to “hack the system” of business schools to bring a societal focus to the teaching of marketing. This effort resulted eventually in macromarketing becoming a major field of the marketing discipline. Today, forces outside the business school are pointing business schools to broaden their curricula to include social responsibility in the form of macromarketing, sustainability, and marketing for a better world. The purpose of this article is to discuss the challenges and opportunities of teaching macromarketing and sustainability concepts to business students so that more macromarketing managers would develop and exert their influence in marketplaces around the world. Important points include (a) the imperative for macromarketing-minded educators to advocate for curriculum changes in their own business schools, and (b) the need for macromarketing-minded educators to become more capable teachers of macromarketing and sustainability content with students more skeptical about such content. This article offers a constructivist approach to setting the stage for students engaging macromarketing and sustainability content for the first time. Embracing the paradox of managerial macromarketing and integrating experiential learning highlight this approach. © The Author(s) 2021.","business school curriculum; business sustainability; macromarketing; macromarketing pedagogy; responsible management education; sustainability; sustainability pedagogy",""
"Self-Directed Learning Online: An Opportunity to Binge","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100142347&doi=10.1177%2f0273475320987295&partnerID=40&md5=156e4180caa146ac382b3809e337c0a3","The online classroom is self-directed, where students decide when and how often they access their course material. Even in the traditional classroom, students have shown a propensity to shift their time allocation to the last minute, so it is not clear what happens when they have full control over their learning schedules. Our interest is whether this self-directed learning environment produces similar harmful binge behavior as observed with online television, where memory and satisfaction with the experience decrease over time. With access to clickstream data from an online e-educator, we found 62% of the sample binged their learning by concentrating their studies within the semester rather than distributing their online activity throughout. Two types of binge learning emerged as significant: Front-bingers, who accessed the majority of their education early, performed more similarly over time to those who spaced their learning activities. Back-bingers, who accessed the majority of their material late in the semester, did not perform as well. To help us better understand these findings, we used a relatively new measure of behavior called “clumpiness” to summarize their overall online activity. We discuss our findings and their implications for online education and marketing course design. © The Author(s) 2021.","binge; clumpiness; education; memory; online; self-directed; spacing",""
"Social Media Marketing: A Commentary on Teaching and Learning in a Dynamic Field","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178444200&doi=10.1177%2f02734753231215090&partnerID=40&md5=c28fd520e1b42a988c80ed3f14aa5d88","Social media marketing constantly evolves, and teaching in this dynamic discipline can be challenging. This commentary provides a brief overview of the emergence and evolution of social media marketing in the curriculum. We address emerging best practices in teaching, such as educators cultivating industry relationships and using certifications in the curriculum. We discuss the emerging trend of using stackable certificates. We conclude with a brief review of the emphasis the marketing education journals have placed on integrating technology. We posit that with the newest technology, students need to be taught how to use due to the benefits but understand the potential risks associated with these new technologies, such as artificial intelligence. © The Author(s) 2023.","industry certifications; industry-ready graduates; learning approaches and issues; marketing education issues; new technology; social media education; social media marketing; technology in classroom",""
"Tales of the Unexpected: Teaching Turmoil and Triumphs in Times of Crisis","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133705813&doi=10.1177%2f02734753221097503&partnerID=40&md5=4d233137ef90bb84f0d3b730b70815d8","[No abstract available]","",""
"Digital Marketing and Analytics Education: A Systematic Review","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161698678&doi=10.1177%2f02734753231166414&partnerID=40&md5=8452b8ad973f24649d8594e02c4823c0","Advances in digital technologies coupled with the explosion of data are transforming the marketing education landscape at a rapid pace. Given the scale and speed of digital disruption in today’s industry, marketing academics face ongoing challenges of addressing the theory–practice gap, which will only accelerate. The purpose of the current study is to gain a better understanding of the current state of digital/social media marketing and analytics education through a review of past pedagogical research in the realm of digital/social media marketing and marketing analytics. The collected database (N = 54) was analyzed based on their category and scope, and sub-themes within each category. Our findings indicate that while business schools have been diligent in introducing important skill sets to their curriculum, the approach has been predominately tactical, rather than driven by an overarching strategic plan. Based on the findings, we discuss the implications for marketing educators and directions for future research that can help bridge the theory–practice gap as we proceed in the future data-driven digital environments. © The Author(s) 2023.","curricula; digital marketing; marketing analytics; marketing education; pedagogy; social media",""
"Student Thinking Styles and Course Engagement in Online Versus Face-to-Face Marketing Courses","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85196158423&doi=10.1177%2f02734753241259488&partnerID=40&md5=f52cc25a15da9b159b33085881473edf","As online course delivery becomes an ever-increasing modality in marketing education, it is essential that marketing educators understand the unique factors that drive student course engagement in online versus face-to-face courses. This article develops and empirically tests a conceptual model grounded in the theory of mental self-governance which suggests different student thinking styles play varying roles in driving course engagement and satisfaction in online and face-to-face courses. The conceptual model is empirically tested by analyzing survey and objective learning achievement (final grade) data collected from 194 students enrolled in online marketing courses and 232 students enrolled in face-to-face marketing courses. Results indicate that delivery modality influences the effect distinct thinking styles have on course engagement. Interestingly, the analysis suggests that course engagement has a greater positive impact on final grades for students enrolled online compared with those enrolled in face-to-face marketing courses. The implications of these findings are discussed, offering valuable insights for educators navigating the evolving landscape of marketing education. © The Author(s) 2024.","learning approaches and issues; learning approaches and issues; learning styles; level/type of education; level/type of education student motivation; marketing education issues; methodology; online/distance education; structural equation modeling (SEM); undergraduate education",""
"The Pedagogy of Vulnerability and Marketing Education: Cultivating Self-expansion in a Time of Separation","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113420756&doi=10.1177%2f02734753211041743&partnerID=40&md5=a8cf0d81994030a2c2bf8849218d66ba","Applying the pedagogy of vulnerability and self-expansion theory, the exercise known as the Know Me Activity (KMA) enhances self-expansion by encouraging connections between students and the instructor. The pedagogy of vulnerability is premised on risking self-disclosure as an act of courage. Self-expansion theory is grounded in personal relationships whereby individuals are motivated for personal growth and identify with others to gain access to their resources. In the context of marketing education, self-expansion stems from enhancing student self-awareness for personal growth as well as perceived vulnerability and relatedness of the instructor to encourage access to expertise. The KMA was conducted at three universities and assessed to determine its usefulness as a self-expansion exercise. Survey results indicate that students found the activity contained self-expansion characteristics, and they recommend it for future use. The results of the pretest and posttest analyses also demonstrated an increase in student self-awareness, perceived instructor vulnerability, and perceived instructor relatedness. Self-expansion activities enhance relationships by design and participating in them can lead to increased student effort and persistence. Marketing educators can, therefore, have confidence in utilizing the KMA as a means for mitigating social isolation and encouraging perseverance. © The Author(s) 2021.","pedagogy of vulnerability; perseverance; self-expansion; social isolation",""
"Educational Scholarship: Looking Forward While Casting Backward","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098869531&doi=10.1177%2f0273475320984023&partnerID=40&md5=bba5aafba12646fbd58bbfe44f2bf8c7","[No abstract available]","",""
"The Use of Interest-Inventory Measurements in Marketing Education: Improving MBA Student Team Effectiveness","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073955335&doi=10.1177%2f0273475319872235&partnerID=40&md5=7ae1964a907880f8b5eed8c9b34e08aa","Business schools face the dual challenge of keeping students highly engaged in courses with exceptionally broad scope, like the introduction to marketing principles, while simultaneously instructing them in the increasingly specific and technical skills that are demanded by employers. In this article, the authors describe the use of an interest-inventory survey for MBA students that allows instructors to measure students’ interest in the subareas of marketing, while communicating the range of career options available in the marketing discipline. The effectiveness of using the interest-inventory survey for team formation is demonstrated through empirical data gathered through an experimental methodology. The article details how this measurement of student interests is constructed, administered at the beginning of the term, reported and discussed, and then used throughout the term in team formation, exercises, assignments, and project work to simulate the multidisciplinary group structures most students will encounter in their careers. The article also reveals how the multidisciplinary team approach created using the survey provides the means to manage tactical challenges presented by student teams, like allocating project work within teams, and grading team outcomes transparently and equitably. Data reveal that use of this pedagogical approach for group formation increases the effectiveness of student teams. © The Author(s) 2019.","and student engagement; effectiveness of student teams; marketing education",""
"The First 25 Years of Digital Marketing Education Research: A Thematic Exploration and an Agenda for Future Inquiry","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177886640&doi=10.1177%2f02734753231212212&partnerID=40&md5=deb28d031ff0948432b80c00fddef8d8","The internet has changed marketing education and disrupted the traditional approach to teaching marketing. Digital marketing as a field of study is a dynamic discipline that requires educators to evaluate their curricula and teaching methods constantly. This research reviews the digital marketing education research over the past 25 years to gauge the current standing of the extant literature. A multi-step process with specific research goals was implemented to assess the current state. First, a thematic review of the literature based on the modules of capabilities developed by the Digital Marketing Institute and the American Marketing Association contributed to identifying four eras of digital marketing education research. Next, the authors assess areas of research coinciding with the topical review to assess relevant research in each area. We conclude with recommendations for research to fill the gaps, including calls for work in search engine optimization, analytics, and email marketing, as well as greater attention when submitting article keywords, as finding papers when searching EBSCO or Web of Science depends on relevant keywords. © The Author(s) 2023.","digital marketing education; digital marketing eras; marketing keywords; thematic review",""
"Changing Perceptions of Marketing Ethics and Social Responsibility in Principles of Marketing","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101915576&doi=10.1177%2f0273475321995553&partnerID=40&md5=1baaf6f20e02b05edacc356e1e6c7454","The principles of marketing course usually includes coverage of marketing ethics and social responsibility. This study attempts to gain an understanding of students’ perceptions of the importance of marketing ethics and social responsibility and to see if these perceptions can be enhanced. Students were provided one class period lecture on the topics with prelecture and postlecture evaluation. The study addressed marketing ethics and social responsibility as distinct constructs. Postlecture there was an improvement in marketing ethics perceptions for all majors, with nonmarketing business majors showing the most improvement. Postlecture perceptions of the importance of social responsibility increased significantly with nonbusiness majors showing the lowest level of improvement. Changing perceptions of importance can motivate long-term engagement in beliefs about the significance and value of business ethics and social responsibility. © The Author(s) 2021.","consumer; employee; environmental; marketing education; marketing ethics; social responsibility; societal concerns",""
"The Academic Response-to-Failure Scale: Predicting and Increasing Academic Persistence Post-Failure","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061608265&doi=10.1177%2f0273475319826628&partnerID=40&md5=85dfae0d801ab65fae806ca1a797707a","When students experience failure in the pursuit of a marketing degree (e.g., on a test or a course), do they persist or relent their academic efforts? Relenting can lead to long-term academic failure and severe negative consequences for students, universities, and society. Thus, identifying students prone to relenting and directing resources to help them persist is important. We address this need by leveraging prior research on the response-to-failure construct to develop and validate a new measure: the Academic Response-to-Failure Scale. Two studies validate the measure, and two additional studies show that it predicts post-failure persistence and relenting more effectively than 12 related measures. Because the scale uses students’ chronic cognitive and emotional responses to subgoal failure to predict post-failure relenting, it can be applied to design interventions that modify these responses to improve persistence. A final study tests one such intervention, showing that it improves post-failure persistence, particularly for students who otherwise tend to relent. We provide recommendations on how the Academic Response-to-Failure Scale can be used to identify vulnerable students, to design interventions that can help increase these students’ persistence, and to target those interventions and create meaningfully differentiated learning environments. © The Author(s) 2019.","academic; differentiated learning; failure; goals; individual differences; marketing; motivation",""
"Thoughts on a Wheel of Marketing Education","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127667650&doi=10.1177%2f02734753211070076&partnerID=40&md5=c10bce8ea1503cb3caa2845cf5d9a0ed","[No abstract available]","",""
"A Mixed-Methods Study of Marketing Students’ Game-Playing Motivations and Gamification Elements","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129156234&doi=10.1177%2f02734753221083220&partnerID=40&md5=513e4459418fc1ed433272f4c657b899","In this article, we examine the linkage between students’ game-playing motivations and a wide variety of gamification elements within higher marketing education. Using an interpretive and convergent mixed-methods design, we discover four clusters of students that vary in terms of their game-motivational bases and views on gamification elements. Social completionists want to study together with others and enjoy the social aspects of gamification. Highly motivated completionists could be described as ambitious students who enjoy social learning but are also internally motivated and willing to accept most gamification elements. Independent completionists want to immerse themselves in learning but prefer the individual and noncompetitive elements of gamification. Pure completionists are the “let’s get it done” group, who want to focus on completing their studies and are likely to be critical toward any gamification. We propose that higher education should take into account the differences in students’ game-playing motivations and fine-tune their gamification efforts to engage and motivate different kinds of students. Finally, we provide suggestions to marketing educators on how to consider the various motivational bases of the participants in gamified experiences. © The Author(s) 2022.","cluster analysis; game-playing motivations; gamification; higher education; marketing education; mixed-method",""
"Light Bulb Moments: Where Do Student Entrepreneurs Get Their Ideas","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153608895&doi=10.1177%2f02734753231166710&partnerID=40&md5=845a27390108c3355460bd8631e79659","Understanding how to support creative ideation is an important, yet, elusive, issue for marketing educators. To shed light, this study proposes ideation as a malleable state influenced by “outside-the-brain” resources. By examining venture concept ideation, this study captures the ideation–environment relationship using experience sampling to tap into the daily lives of student entrepreneurs. The findings identify how entrepreneurial ideas emerge from specific external interactions and engagements, which are contextualized using two Japanese conceptualizations of space, ba (場) and ma (間). The results inform both marketing education and entrepreneurial marketing. © The Author(s) 2023.","environment; experience sampling; ideation; marketing education; situated cognition; student entrepreneurs",""
"Considering a Marketing Degree? Student Perceptions of General Versus Specialized Majors","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109386794&doi=10.1177%2f02734753211028888&partnerID=40&md5=62e30992308f0f41ab751ca5d1eb2c33","Many business colleges offer specialized marketing majors in addition to the general marketing major. Given the extra resources needed to maintain multiple majors, in a time when higher education budgets are being strained, a need exists to understand how students make choices among these majors and what students perceive to be the advantages of general marketing majors versus specialized marketing majors. Using social cognitive theory, we examine how students make selections among choices in marketing-related majors, focusing on influence and compatibility factors. We surveyed 608 marketing majors representing one general and five specialized marketing majors. The findings indicate that, compared with general marketing majors, students’ choice of a specialized major is significantly more likely to be influenced by faculty and other students in the major. Also, the results show that students rate specialized majors better than a general marketing major in terms of self-efficacy, culture, and professional fit. On the other hand, students rate the general marketing major better than specialized majors in flexibility. These results have implications for supporting the priorities of students in both general and specialized majors. © The Author(s) 2021.","higher education; major recruitment; major selection; marketing advising; specialized major; university enrollment",""
"Embedding the Sustainable Development Goals Into Higher Education Institutions’ Marketing Curriculum","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185957705&doi=10.1177%2f02734753241231182&partnerID=40&md5=5e270d34bde1caebded8b78c69c71157","The 21st century’s growing societal and environmental challenges are ubiquitous. The combination of knowledge, values, mindsets, and abilities needed to address these challenges requires educating society about the simultaneous pursuit of economic, environmental, and social goals as advocated by the United Nations’ (UN) Sustainable Development Goals (SDGs). This research aims to review the academic literature on how Higher Education Institutions incorporate the SDGs into the marketing curriculum. In this regard, the expected outcome is to assist marketing academics in developing a curriculum aligned with the SDGs. An integrative literature review including 40 articles led to three core themes: Integration, Transformation, and Leadership. Building on these themes, the article contributes to marketing education through the 3Es framework (Engage, Expand, Enact) for embedding the SDGs in the marketing curriculum: “Engage” integrates sustainability knowledge into the existing marketing curriculum by fostering debates and reflection around the SDGs. “Expand” transforms values and attitudes among marketing students and staff using transformative and experiential pedagogical tools. This leads to “Enact” with leadership and partnerships within and outside the university, which leads to collaborative actions aligned with the SDGs. © The Author(s) 2024.","marketing curriculum; marketing education; pedagogy; SDGs; sustainability; sustainable development",""
