"Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"Closing the knowledge gap in corporate entrepreneurship through staged commitment","2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047748517&partnerID=40&md5=60754a91586202f1f0bc395d008d20c1","Corporate entrepreneurship requires senior executives to evaluate proposals for investment and projects from corporate entrepreneurs. Properties of technology make this evaluation difficult, creating a knowledge gap. Whether through opportunism, overconfidence, and overconfidence, corporate entrepreneurs are likely to induce overinvestment in projects, perhaps at the expense of corporate goals. In this paper we analyze this problem using the tools of agency theory, and identify a solution, staged commitment, used and useful in many areas of business. © 2018 ACRN Oxford Ltd. All rights reserved.","Agency theory; Corporate entrepreneurship; Corporate strategy; New product development; Technical management",""
"Financing social enterprise in the very long run","2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047747545&doi=10.2139%2fssrn.2922579&partnerID=40&md5=1a3d971c2f11c9df215e9c0ba9c572ad","Social enterprises share a common struggle to finance output that have public good characteristics. Public goods are notoriously difficult for private firms to produce, because of the incentive for their constituents to defect, or free-ride, on the contributions of others. Due of their historical success, this paper examines long-lived religions institutions for strategies to mitigate this collective action problem. We empirically examine the Southern Baptist Convention, which records its efforts to finance international mission activities since 1935. We test a variation of the club good model, which emphasizes imposing costs on members to separate out high intensity adherents. Consistent with the model, we find that contributions to international missions increase when the cost of affiliation increases. We do not find that the specific mechanism for collection within the Southern Baptist matters. We conclude that the club model of organization, where high membership costs are deliberately applied, offers valuable – and counterintuitive – lessons for social enterprises more broadly. © 2017 ACRN Oxford Ltd. All rights reserved.","Club Model; Finance; Religion; Social Entrepreneurship",""
"Artificial intelligence for credit risk assessment: Artificial neural network and support vector machines","2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047770087&partnerID=40&md5=e261ad0549d49cd33779860c4f22d1bb","This work tries to determine the probability of default as a tool to measure credit risk in a Tunisian commercial bank. A scoring model was built according to the traditional technique of logistic regression (LR), and artificial intelligence techniques i.e. artificial neural networks (ANN) and support vector machines (SVM). Then a comparison was made between these models using performance metrics such as the confusion matrix and the area under the ROC curve (AUC) in order to identify the most efficient model. Our results show that the Radial Basis Function kernel SVM was the most performing method in terms of accuracy, sensitivity and specificity with the least error rates. Thus, in the Tunisia context, this model is worth implementing in banking institutions in order to improve their credit risk management measures to monitor and control credit. © 2018 ACRN Oxford Ltd. All Rights Reserved.","Artificial Neural Network; Credit risk; Logistic Regression; Performance metrics; Support Vector Machines",""
"Impact of accountant resource on quality of accounting information system: Evidence from Vietnamese small and medium enterprises","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082829233&doi=10.35944%2fjofrp.2020.9.1.001&partnerID=40&md5=d324e388ab76bc319e509130f6b09395","Improving the quality of accounting information systems through accountant resources is beneficial to the performance and sustainable development of SMEs. This study investigated the impact of accountant resources on the quality of accounting information systems in Vietnamese SMEs. Accounting information system quality was measured by a multidimensional scale including system quality, information quality, and usefulness. The study tested hypotheses using Path analysis of Structural Equation Model based on 434 respondents. The findings indicated a strong interaction between the components of the accounting information system quality under the effect of accountant resources. The results showed a positive direct effect of accountant resources on system quality and the path analysis results also revealed an influence of accountant resources on information quality and usefulness via mediating variables. The results highlighted the importance of accountant resources for the quality of accounting information systems. This study contributed theoretically to the non-financial indicator for measuring accounting information system quality. © 2020 by the authors. Licensee ACRN Publishing, Austria, Editor in Chief Prof. Dr. Othmar M. Lehner. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY SA) license (https://creativecommons.org/licenses/by-sa/4.0/)","Accountant Resource; Performance measurement; Quality of accounting information; SMEs; System",""
"The Implication of Corporate Social Responsibility on the Strategic Risk of the Listed Firms in Nigeria","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151563064&doi=10.35944%2fjofrp.2022.11.1.010&partnerID=40&md5=db34ec27a26d71b50a03cc5fb6606d0b","This study focuses on the implications of corporate social responsibility (CSR) on the strategic risk of the listed financial and non-financial firms in Nigeria. The population of the study consists of 154 firms, while the census sampling technique was adopted to arrive at an adjusted population of 133. The correlation research design was implored using a positivism approach. Descriptive statistics, correlation matrix, multiple regression, confirmatory analysis and T-test were used to analyze the data extracted from the annual report. Hence, the result of the study shows that corporate social responsibility has a negative impact on strategic risk. The confirmatory factor analysis found that CSR engagement influences strategic risk (SRK), but to varying degrees, contradicting findings from the Frontier Model, PCSE, and GLS that both sectors will have similar results if they engage in CSR effectively. It is therefore suggested that the management of strategic risks need to be more integrated in corporate strategy as the capacity to listen to business stakeholders' viewpoints on social and environmental issues becomes a competitive need. © 2023 ACRN Oxford Ltd.. All rights reserved.","CSR; Financial sector; Non-financial sector; Strategic risk",""
"Cox proportional hazards regression analysis to assess default risk of German-listed companies with industry grouping","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089672004&doi=10.35944%2fJOFRP.2020.9.1.005&partnerID=40&md5=6fee24e287ece308a33309f31adc6ff9","This study evaluates three corporate failure prediction models using latest available data on corporate insolvencies for non-financial constitutes represented in CDAX. We estimate semiparametric Cox proportional hazards models considering Andersen-Gill counting process (AG-CP) to explore the importance of accounting and financial ratios as well as industry effects that are useful in detecting potential insolvencies. The contribution of this paper is twofold. First, the literature on corporate default prediction is manifold and predominantly focused on U.S. data. Thus, academic contribution based on German-listed companies is limited. To our best knowledge, we are the first to conduct thorough comparative out-of-sample Cox regression models considering AG-CP based on a unique dataset for non-financial constitutes subject to the German insolvency statute (“InsO”). Relying on a parsimonious accounting-based approach inspired by Altman (1968) and Ohlson (1980) is merely adequate. Shumway (2001) and Campbell et al. (2008) variable selection delivers the best discriminatory power and calibration results. In particular, a combination of pure accounting ratios augmented with market-driven information in Model (2) indicates superior accuracy rates in top deciles. However, in-sample empirical results underpin the importance towards market-based indicators, as all accounting ratios enter statistically insignificant. Secondly, we test to what extend industry variables improve discriminatory power and forecasting accuracy of fitted models. Contrary to the findings of Chava & Jarrow (2004), our research implies that industry grouping adds marginal predictive power and no overall improvement in accuracy rates when market variables are already included in the probability of default (PD) model. © 2020 by the authors. Licensee ACRN Publishing, Austria, Editor in Chief Prof. Dr. Othmar M. Lehner. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY SA) license (https://creativecommons.org/licenses/by-sa/4.0/)","AG-CP; Cox proportional hazards regression; Default prediction; Industry grouping; Insolvency; Recursive AUC; Walk-forward analysis",""
"Sustainable lending for housing projects: Is affordable housing a myth for depressed Russian monotowns?","2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047781656&partnerID=40&md5=d88944834d00f25e890d9f6fc648e95a","The research presents the author’s attempt to provide a link between the idea of sustainable consumer credit practice and increase in housing affordability, as one of the key elements for the local socio-economic development participatory programs for depressed territories in Russia. Lack of applied studies exists on retail product and service development aimed at harmonization of interests among all the parties involved in consumer lending system at the local level, in Russian developmental context. Meanwhile, housing affordability issue is one of increasing importance for Russian small towns and settlements, also relatively poor highlighted in existing research literature in terms of proposed measures to improve the local households’ living conditions. This research gap is addressed in the paper relying on an integrative framework, blending the elements of the project management theory, pragmatic institutional economics, and reasoned action approach. Conceptual model is proposed to illustrate the process of institutionalization of sustainable lending and borrowing principles within the local communities, which implies prevention of wasteful-spending credit practices and transformation of consumer loan products into the financial source of development. The household survey, accompanied by the interviews with the community leaders in small depressed Russian monotown, have supported the relevance of sustainable credit products development to address local households’ problems related to housing construction and renovation. The research findings have shown that Russian depressed mono-industrial towns are viewed as the testing areas for such pilot projects to be implement with the local authority’s genuine participation. © 2017 ACRN Oxford Ltd. All rights reserved.","Affordable housing; Institutionalisation of household housing projects; Local economic development policy; Sustainable credit",""
"Fixing the fix for silver and gold","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096944139&doi=10.35944%2fJOFRP.2020.9.1.013&partnerID=40&md5=b2b97da2a9496da3fc8aaef582f9edf9","Accusations of price manipulation in the silver and gold markets have emerged in recent years. In an effort to increase transparency, the London spot price ""fixing""mechanism was recently changed from an opaque negotiation process among a small number of dealer banks to a more observable auction platform system with more participants and public reporting. This change in the price fixing process raises questions about whether manipulation was occurring prior to the fix change and whether any perceived manipulation has since been reduced. Our results suggest that the changes to the price fixing process have impacted volatilities and prices within the silver and gold markets which could be an indicator of manipulation prior to the change.  © 2020 by the authors.","Futures markets; Gold; Price Fixing; Silver; Spot markets",""
"Theoretical grounding for sustainability reporting: A comparison between Indian and european banks","2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047780123&partnerID=40&md5=3e8469e0a08fc316343dc114a8220ea1","Sustainable development (SD) is gaining acceptance leading organizations to engage in non-economic activities, connect with a larger stakeholder beneficiary group consequently contributing to the over-all development. Banking industry, stereotypically known to hold a myopic focus on economic returns has evolved practices like impact investing, where both the financial and non-financial contribution is assessed and performance is disclosed in annual reports (AR) and/or sustainability reports (SR). These reports provide rich information – qualitative and quantitative, of the non-financial activities, present the firms focus on SD and cater to the conflicting demands of stakeholders. This study analyses the sustainability reporting of the top 60 banks – 20 Indian, European and International banks to investigate the focus of their non-economic disclosure and analyse them through the theoretical lens of accounting disclosure theories – Legitimacy, Institutional, resource-dependency and stakeholder theory (Chen and Roberts, 2010) . Content Analysis of AR’s and SR’s was done with an initial list (119 words) culled out of literature (academic articles and practitioners reports) and pilot tested on 6 reports; words which did not have a match were dropped and a final list of 30 words was used for analysis. Results indicate that banks focus upon areas which cater to the immediate and elementary needs of the business eco-system like Energy; agriculture, wind and water. All these have a definite social consequence. Results find support in the resource-dependency and legitimacy theories. Findings provides impetus and grounding to recent non-financial activities like positive impact financing, social responsibilities handled by hard-core financial institutions like banks. © 2018 ACRN Oxford Ltd. All rights reserved.","Banks; Positive Impact Finance; Sustainability Reporting; Theories of non-financial disclosure",""
"Exploring environmental disclosure in banks. Evidence from the euro area","2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045867610&partnerID=40&md5=cd8c938fb0aa4935f216f3c287dde1f3","Environmental issues have been growing in importance over the years among scholars and practitioners. In particular, environmental considerations are becoming an important facet both in the sustainability engagement and communication process of banks. Several key changes are occurring in the regulation and supervision of banking (and financial) systems, and banks have come to realize that banking operations, in particular lending, affect and are affected by environment issues. This work explores and compares the environmental disclosure of Global Systemically Important Banks (G-SIBs) headquartered in the Euro area by analysing environmental risk assessment and monitoring issue through a multiple case study approach. The contribution of the work is twofold: on the one hand, the research provides better knowledge of the relationship between credit risk management process and environmental disclosure, and on the other hand, it provides some thoughtful insights, and gives directions and encouragement for future research. © 2017 ACRN Journal of Finance and Risk Perspectives. All rights reserved.","Case studies; Environmental credit risk management; Environmental disclosure",""
"Current state and challenges in the implementation of smart robotic process automation in accounting and auditing","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089659828&doi=10.35944%2fJOFRP.2020.9.1.007&partnerID=40&md5=bb7391e3501416fdbe366bc417933ba7","Technology development has grown rapidly in the last decades and gained importance for accounting and auditing through its identified potentials. Particularly the automation of judgment systems and systems that require human intervention, are deemed to be more relevant to confront a transformation through Robotic Process Automation (RPA). During the continuous development, the augmentation of such systems through Artificial Intelligence (AI) presents a greenfield project with high expectations. However theoretical frameworks have not yet been elaborative and sufficient to capture how such deployments can be conducted. Addressing this research gap, this study presents a summarized overview of the transforming RPA ecosystem and indicates what challenges are critical to being confronted for a successful implementation of such systems in accounting and auditing. © 2020 by the authors. Licensee ACRN Publishing, Austria, Editor in Chief Prof. Dr. Othmar M. Lehner. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY SA) license (https://creativecommons.org/licenses/by-sa/4.0/)","Accounting; Artificial Intelligence; Auditing; Black Box Solutions; Financial technologies; Robotic Process Automation; Technology implementation",""
"Energy prices and emerging market investor sentiments","2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047726588&partnerID=40&md5=575397c4b8f9f5dc4b72551958157de3","Energy prices are known to have significant impact on equity returns, however its impact on investor sentiments is a new concept. This paper investigates the relationship between investor sentiments and energy price in an emerging market. Current literature deals with the impact of investor sentiments on energy prices however we have tried to investigate the reverse of it. This is because uncertainty in energy prices has major influence on investor confidence which affects their investment decisions in energy sector. Generalized autoregressive conditional heteroscedasticity (GARCH) with its exponential form (E-GARCH) is used to investigate the impact of energy prices on investor sentiments. A sharp increase in investor sentiment index is observed in the first and third quarter of 2006 and 2009 respectively that might be attributed to an increase in economic growth. Results of the study show that energy prices have noticeable effect on investor sentiments in Pakistani equity market. This finding highlights the fact that even in an emerging market like Pakistan with least market efficiency, investors are sensitive to the global energy prices. © 2018 ACRN Oxford Ltd. All rights reserved.","Energy prices; GARCH/EGARCH models; Investor sentiments",""
"Governing board attributes as profitability influencers under endogeneity: An econometric analysis in South Africa","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079681878&doi=10.35944%2fjofrp.2019.8.1.009&partnerID=40&md5=e9c78baf7d10589193420e6a1f7fb59d","Presently, the oversight role performed by the governing board has been interrogated due to the demise of several corporate giants. The governing board is responsible for advancing the strategic direction of the company by ensuring superior performance whilst managing risks. Accordingly, this study investigated whether the governing board has any influence on a firm’s profitability by using OLS and GMM estimation on an unbalanced panel of 130 firms over a six-year period. ROA served as a proxy for firm performance and several board-level governance variables were selected namely board size, board independence, CEO duality, director qualifications, and board interlocks. From an econometric contribution, this study found that the addition of instrument variables in the GMM estimation model has proven to be robust in examining corporate governance variables. GMM is also robust in controlling endogeneity and a possible bi-directional causality between board and profitability. From a theoretical contribution, agency, resource dependence and management hegemony theories are highly prevalent in the governing boards of the JSE. The results of this study are as envisaged in the SCP paradigm. All hypotheses were supported, showing overall that profitability is significantly influenced by the board attributes. This study provides a useful analysis of the theoretical framework used by academic writers as a foundation for model specification as well as contributes to the econometric methodology of corporate governance. These findings will also advise future researchers, stakeholders and regulators in better understanding the role of board composition from a profit maximisation and sustainability outlook. © 2019 by the authors.","Board interlocks; Corporate governance; IV GMM JSE; Managerial opportunism; Profitability; ROA",""
"Firm's financing constraints and investment-cash flow sensitivity: Evidence from country legal institutions","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054750993&partnerID=40&md5=8a3ba6df4a5d6b9f902513f21add7005","In this paper, we investigate whether high investment-cash flow sensitivity can be interpreted as evidence that firms are facing binding financing constraints. Using institutional features and an intuitive measure of stock price informativeness to distinguish between most constrained and least constrained firms, we document that firms that are supposed to be more financially constrained exhibit greater investment-cash flow sensitivity. Our findings support the results of Fazzari et al. (1988) who also find that investment spending of firms with high levels of financial constraints is more sensitive to the availability of cash flow. © 2018 ACRN Oxford Ltd. All rights reserved.","Financing constraints; Investment decisions; Investment-cash flow sensitivity; Stock price informativeness",""
