"Link","Author Keywords","Index Keywords"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160401946&doi=10.1039%2fd3ee00237c&partnerID=40&md5=61733df4b9d9051b836fc0285537881f","","Alumina; Aluminum oxide; Deposition; Smart power grids; Sodium; Solid state devices; Solid-State Batteries; All-solid state; All-solid-state battery; Ceramic electrolytes; Cracks propagation; Dendrite growth; Energy storage technologies; Future energies; Metal anodes; Morphodynamics; Na deposition; alkali metal; crack propagation; cracking (fracture); delamination; energy storage; equipment; morphodynamics; Solid electrolytes"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151015350&doi=10.1039%2fd2ee02949a&partnerID=40&md5=905e425fe6504a9a969ef37ab2f23022","","Anodes; Atoms; Catalyst activity; Cost effectiveness; Electrolytic reduction; Lithium-air batteries; Battery applications; Density-based; Energy density; Lithium metal anode; Lithium-air battery; Oxygen reduction reaction; Recent progress; Reduction oxygen; Single-atoms; ]+ catalyst; catalyst; electrode; lithium; reaction kinetics; Carbon dioxide"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162246102&doi=10.1039%2fd2ee03525a&partnerID=40&md5=1b1cb3f0ff5afb4280849d18cc661f25","","Copper; Current density; Electrolytes; Electrolytic reduction; Ethylene; Light absorption; Metal insulator boundaries; MIS devices; Photocathodes; Photoelectrochemical cells; % reductions; Carbon atoms; Carbon dioxide reduction; Catalysts structures; Charge-separation; Co-designs; Metal semiconductors; Metal-insulator-semiconductors; Photoelectrochemicals; Total current; carbon dioxide; design method; electrochemical method; electrode; ethylene; insulation; reduction; Carbon dioxide"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163564581&doi=10.1039%2fd3ee01173a&partnerID=40&md5=41f41354716d885ebb82981a2b00fe02","","Lithium; Lithium batteries; Polyelectrolytes; Solid electrolytes; Energy; Environmental concerns; Key Issues; Li metal; Lithium metals; Physical-chemical properties; Property; Solid polymer electrolytes; Structure design; Synthesized polymers; biomass; electrolyte; energy storage; lithium; mechanical property; polymer; substitution; sustainable development; Biomass"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149222734&doi=10.1039%2fd2ee04057c&partnerID=40&md5=e2ebcc4bd2b34716e976ea0398c4faab","","Anodes; Chemical stability; Ice; Lithium compounds; Nickel oxide; Solid state devices; Solid-State Batteries; Sulfur compounds; Anode material; Dendrite formation; Initial Coulombic efficiency; Li metal; Metal anodes; Performance; Property; Si anodes; Silicon anode; Solid state batteries; electrochemical method; electrode; metal; silicon; Solid electrolytes"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151030440&doi=10.1039%2fd2ee03548k&partnerID=40&md5=b11b789d2fbde543efd564010a5cc6f5","","Charge transfer; Dissociation; Excitons; Organic solar cells; Photocurrents; Photoluminescence; Semiconductor quantum wells; Solar power generation; Charge transfer excitons; Dissociation dynamics; Excitation dynamics; Exciton emission; Fill-factor; Formation dynamics; Intermolecular charge transfer; Organic photovoltaics; Performance; Photovoltaics; absorption spectrum; carbon emission; photovoltaic system; solar phenomena; steady-state equilibrium; Excited states"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162188805&doi=10.1039%2fd3ee00664f&partnerID=40&md5=2dd525a42e8678f92397a32c5882dd84","","Binary alloys; Lithium alloys; Lithium batteries; Lithium compounds; Seebeck effect; Separators; Solid-State Batteries; Tin alloys; Covalent organic frameworks; Dendrite growth; High current densities; Li +; Li deposition; Li metal; Lifespans; Performance; Solid electrolyte interphase; Symmetrics; electrical conductivity; electrolyte; energy storage; fuel cell; performance assessment; Solid electrolytes"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151037359&doi=10.1039%2fd2ee03752a&partnerID=40&md5=a916456e53b9b5c825d32dd7939690ea","","Carbon dioxide; Catalyst poisoning; Copper; Reaction intermediates; Reduction; Bond formation; CO 2 reduction; Commodity chemicals; Copper-based; Copper-based catalysts; Decarbonisation; Double bonds; Electrochemicals; Minor products; Reaction paths; carbon dioxide; catalyst; chemical reaction; copper; diffusion; electrode; energy storage; exploration; poisoning; reduction; Electrocatalysis"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161644385&doi=10.1039%2fd3ee00027c&partnerID=40&md5=0170c150344490d999252947343c4ac4","","Efficiency; Ethanol; Iron compounds; Mass transfer; Methane; Oxygen; Active oxygen; Direct conversion; Electrochemical oxygen; Electrochemicals; Ethanol conversion; Faradaic efficiencies; Flow cells; Methane conversions; Single-atoms; ]+ catalyst; catalyst; chemical reaction; electrochemical method; methane; oxidation; oxygen; Catalysts"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160431146&doi=10.1039%2fd2ee04131f&partnerID=40&md5=3869e9bace2f919761ed945b961acd80","","Binding sites; Catalyst activity; Electron affinity; Electronic structure; Lithium batteries; Lithium compounds; Lithium sulfur batteries; Positive ions; Selenium; Selenium compounds; Cation dopants; Design rules; Dichalcogenides; Ionic radius; Lithium/sulfur batteries; Metal cation; Polysulphides; Redox kinetics; Selection criteria; ]+ catalyst; adsorption; catalyst; decomposition; design; electron; equipment component; experimental study; lithium; reaction kinetics; redox conditions; sulfur; Transition metals"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149062456&doi=10.1039%2fd3ee00073g&partnerID=40&md5=2d5f358fb29ebed1607e098fcc40794f","","Anodes; Atoms; Ions; Potassium; Secondary batteries; Temperature; Battery anodes; Comprehensive performance; Cyclability; High capacity; High-capacity; High-content; Ion batteries; Performance; Sulfur composites; Volumetric expansion; composite; fuel cell; potassium; storage; sulfur; Sulfur"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163839167&doi=10.1039%2fd3ee00843f&partnerID=40&md5=9863fc4807026eff9444ee1be72c4019","","Open circuit voltage; Phase interfaces; Power generation; %moisture; Light collection; Light-harvesting; Light-trapping; Moisture adsorption; Natural ecosystem; Open-circuit voltages; Performance; Short circuit current density; Sustainable power; adsorption; electrical power; induced response; light effect; moisture content; performance assessment; power generation; Moisture"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151021125&doi=10.1039%2fd3ee00128h&partnerID=40&md5=416469cb4f7ce0ad74b53fcf4d1b0762","","Antimony compounds; IV-VI semiconductors; Lead compounds; Selenium compounds; Sulfur compounds; Tellurium compounds; Temperature distribution; Thermoelectric power; Waste heat; Waste heat utilization; X ray absorption; X ray absorption near edge structure spectroscopy; Diamond-like semiconductors; Electrical performance; Large-scales; Non-toxic; Simple++; Temperature range; Thermoelectric performance; Transport data; Waste-heat recovery; X-ray absorption fine-structure spectroscopies; absorption; composite; copper; deformation; X-ray analysis; Copper compounds"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153213218&doi=10.1039%2fd2ee02607d&partnerID=40&md5=5068614b62450fcd654278f100bfdc97","","Catalyst activity; Diffusion in gases; Electrodes; Electrolytes; Fluorescence; Morphology; Pollution control; A-carbon; CO 2 reduction; Direct observations; Electrode surfaces; Gas diffusion electrodes; Microenvironments; Micrometer scale; Micrometer-scale; Performance; Scale morphology; byproduct; copper; diffusion; electrode; electrolyte; hydroxide; mass transport; micromorphology; X-ray fluorescence; Carbon dioxide"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85157978473&doi=10.1039%2fd3ee00965c&partnerID=40&md5=17604757e7600d7f28caeb8b223b6da7","","Acetylation; Biomass; Cellulose; Cost Control; Economic Analysis; Enzymes; Acetylation; Bioconversion; Biofuels; Biomass; Cellulose; Cost reduction; Economic analysis; Enzymes; Extraction; Global warming; Life cycle; Methanol; Monomers; Organic solvents; Recycling; Refining; Bio-oils; Biorefineries; Biorefinery process; Capitals costs; Cellulose products; Functionalized; Hemi-cellulose; Lignocellulose biorefinery; Phenolics; Solvent mixtures; catalysis; crude oil; distillation; experimental study; fractionation; fuel consumption; global warming; reduction; solvent; wood; Lignin"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164363062&doi=10.1039%2fd3ee01047c&partnerID=40&md5=d28137aea803d9b09afc27430e48f697","","Carrier mobility; Layered semiconductors; Thermal conductivity; Thermoelectric equipment; Thermoelectricity; Tin compounds; Deformation potential; Effective mass; P-type; Performance; Power- generations; SnSe crystals; Solid-state cooling; Thermo-Electric materials; Thermoelectric; Thermoelectric material; cooling; crystal; exploitation; mobility; power generation; scattering; thermal conductivity; Energy harvesting"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149221512&doi=10.1039%2fd2ee03557j&partnerID=40&md5=2bb1f3564b0559d9463f350a5946d197","","Anodes; Charging (batteries); Lithium; Lithium batteries; Seebeck effect; Solid electrolytes; Solid-State Batteries; Calendar life; Condition; Cycle lives; Exposed to; Li metal; Lithium metal anode; Lithium metals; Solid electrolyte interphase; Storage systems; Surface area; electrolyte; electron microscopy; energy storage; lithium; surface area; Reusability"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149218611&doi=10.1039%2fd2ee03924a&partnerID=40&md5=d588ada7c19514d21b9c581c3b35f84b","","Bismuth alloys; Magnesium alloys; Polycrystalline materials; Thermoelectric energy conversion; Thermoelectricity; Mn-doped; Performance; Polycrystalline; Power factors; Simple++; Thermo-Electric materials; Thermoelectric material; Topological materials; Topological transitions; Transverse thermoelectric effects; energy; energy flux; magnesium; mobility; power generation; Topology"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161606975&doi=10.1039%2fd3ee00551h&partnerID=40&md5=540d1d773e974654972dbeda303241ee","","Aldehydes; Atoms; Biomass; Catalyst selectivity; Cobalt; Copper; Density functional theory; Design for testability; Electrodes; Electrolytes; Electrolytic reduction; Free radical reactions; Secondary ion mass spectrometry; % reductions; Carbon electrode; Electrochemical conversion; Electrochemical reductions; Molecular catalysts; Platform chemicals; Single-atoms; Temperature and pressures; Thermal; ]+ catalyst; adsorption; catalysis; catalyst; crude oil; electrochemical method; hydrogen; Furfural"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163453129&doi=10.1039%2fd3ee01035j&partnerID=40&md5=d90b913b6f09800f36ba6823dc65dd50","","Machine design; Metamaterials; Triboelectricity; Water absorption; Water waves; Wave energy conversion; Chiral networks; Clean energy sources; Collective behaviour; Distributed architecture; Energy harvesting systems; Energy-based; Mechanical; Metamaterial structures; Nanogenerators; Water wave energy; absorption; machinery; paradigm shift; wave energy; Nanogenerators"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151008037&doi=10.1039%2fd2ee04204e&partnerID=40&md5=e287e5aa3be7979211a6f170770b1e59","","3D modeling; Carbon dioxide; Forecasting; Geology; Learning systems; Numerical methods; Decarbonisation; Fourier; Geological storage; High resolution; High-resolution models; Pressure build up; Real- time; Reservoir pressures; Scaling-up; Storage reservoirs; carbon sequestration; geological structure; prediction; real time; resolution; simulator; Carbon capture"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164328922&doi=10.1039%2fd3ee01033c&partnerID=40&md5=2989e77146140c28c35daf811cc394b4","","Antimony compounds; Carrier mobility; Economic and social effects; Positive ions; Silver; Silver compounds; Tellurium compounds; Thermoelectric equipment; Thermoelectricity; Atomic disorder; Cation ordering; Charge-carrier mobility; Doped semiconductors; Heavily doped; Lattice thermal conductivity; Nano scale; Thermoelectric figure of merit; Thermoelectric performance; Trade off; alloy; cation; electrical conductivity; nanomaterial; optimization; thermal conductivity; Thermal conductivity"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161696291&doi=10.1039%2fd2ee03553g&partnerID=40&md5=e674ab15069e6e7983ad295d1cd2af5e","","Binary alloys; Catalyst activity; Cell engineering; Electrodes; Ionomers; Nanoparticles; Phase interfaces; Platinum alloys; Polyelectrolytes; Solid electrolytes; X ray scattering; Catalyst interfaces; Catalyst utilization; Catalysts layers; Fuel cell performance; Ionomer films; Membrane electrode assemblies; Performance engineering; Rotating disk electrodes; Solid catalysts; ]+ catalyst; catalyst; design method; electrode; electrolyte; fuel cell; nanoparticle; performance assessment; Proton exchange membrane fuel cells (PEMFC)"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161498146&doi=10.1039%2fd3ee00908d&partnerID=40&md5=49a556c9ba27abe85c6c27533e273d91","","Cell engineering; Conversion efficiency; Molecules; Physicochemical properties; Broad absorptions; General method; Molecular energy levels; Photo-voltaic efficiency; Physicochemical property; Power conversion efficiencies; Side-chains; Small molecules; Structure performance; Time-periods; absorption; bioengineering; fuel cell; optimization; physicochemical property; polymer; Organic solar cells"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148768698&doi=10.1039%2fd2ee03499a&partnerID=40&md5=5e3c0bf2abccd4b940aa3a26f34153cb","","Defect engineering; Ionic conduction in solids; Lithium compounds; Lithium-ion batteries; Solid electrolytes; Solid-State Batteries; Supervised learning; Agglomerative clustering; Conductivity data; Descriptor representation; Descriptors; Ion conductors; Performance; Prospectives; Semi-supervised learning; Super ionic conductors; Supervised learning approaches; defect; electrolyte; energy efficiency; fuel cell; superconductivity; supervised learning; Ionic conductivity"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149562673&doi=10.1039%2fd2ee03956g&partnerID=40&md5=c2563fa88817a683454dc2761fe9d6a8","","Ammonia; Hydrogen bonds; Multiwalled carbon nanotubes (MWCN); Nitrogen oxides; Reduction; % reductions; Ammonia synthesis; Cobaloximes; Electrocatalytic; Faradaic efficiencies; Mechanistic studies; Molecular platform; Neutral conditions; Nitrite reduction; Reduction catalyst; ambient air; ammonia; catalyst; nitrite; oxidation; reduction; Chlorine compounds"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159151472&doi=10.1039%2fd3ee00870c&partnerID=40&md5=02eb4ad43d6a1a76cef4ab69d252e1b2","","Cathodes; Degradation; Electronic properties; Protective coatings; Solid state devices; Solid-State Batteries; Sulfur compounds; All-solid-state battery; Battery performance; Coating material; Cyclability; Electrochemical reactions; Energy density; Functional coating; High safety; Li-battery; Solid-state electrolyte; chemical reaction; coating; degradation; electrical conductivity; electrochemical method; electrode; electrolyte; energy storage; equipment; performance assessment; phase equilibrium; Solid electrolytes"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148765464&doi=10.1039%2fd2ee02010f&partnerID=40&md5=903c1be227525bbbfd76c3da14b71408","","Actinides; Electrolytic reduction; Greenhouse gases; Liquid metals; Molten materials; Molten salt reactor; Nuclear fuel reprocessing; Nuclear industry; Oxygen; Refractory metals; Risk perception; Construction safety; Electrochemical processing; Electrochemical techniques; End of lives; Energy source; Greenhouse gas emissions; Metal-oxide; Molten salt; Public perception; Safety risks; advanced technology; alternative fuel; cell component; electrochemical method; greenhouse gas; salt; temperature effect; waste management; Fused salts"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85157968655&doi=10.1039%2fd2ee03108f&partnerID=40&md5=e210fa5bb9e4af5ba9369b49ea0e0991","","Chlorine compounds; Graphene; Hydrolysis; Lithium compounds; Lithium-ion batteries; Solid electrolytes; Solid state devices; Solid-State Batteries; Sulfur compounds; A-carbon; All-solid state; Carbon matrix; Carbonate electrolytes; Catalytic hydrogenolysis; Dendritic growth; Graphene shells; Lithium metals; Non-uniform; Volume variation; catalysis; cell; electrolyte; fuel cell; hydrogen; liquid; lithium; Carbides"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161688033&doi=10.1039%2fd3ee90032k&partnerID=40&md5=efb747a0a623d3c63e7190beace0c351","",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148701158&doi=10.1039%2fd2ee03096a&partnerID=40&md5=12cc548f57b4d45f6862fde5ca783df0","","Conversion efficiency; Wearable technology; High transparency; Higher efficiency; Mechanical robustness; Organic photovoltaics; Power conversion efficiencies; Semi-transparent; Solution process; Solution-processed; Transparent electrode; Wearable applications; composite; electrode; energy efficiency; photovoltaic system; transmittance; transparency; Transparent electrodes"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165815656&doi=10.1039%2fd3ee90038j&partnerID=40&md5=25344d969a3c1085e6e1ae5874cbad12","",""
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160450194&doi=10.1039%2fd3ee00747b&partnerID=40&md5=c56973e17184ea7e7923762396ae680a","","Atoms; Catalyst activity; Coordination reactions; Electrocatalysts; Electrolytic reduction; Iron; Oxygen; Oxygen reduction reaction; Zinc air batteries; Zinc compounds; Catalytic performance; Coordination environment; Fe sites; Oxygen Reduction; Oxygen reduction reaction; Pt/C electrocatalysts; Single-atoms; Symmetrics; Zinc-air battery; ]+ catalyst; catalyst; electrical conductivity; electron density; energy storage; peak discharge; transport process; zinc; Graphene"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160403161&doi=10.1039%2fd3ee00695f&partnerID=40&md5=7744496c638e3e0455445d42c59d94fb","","Battery management systems; Charging (batteries); Flexible electronics; Industrial research; Lithium-ion batteries; Battery charging and discharging; Charging strategies; Complex algorithms; Design size; Flexible sensor; Growing demand; High energy storage densities; High safety; Large designs; Operating condition; academic research; design method; energy storage; fuel cell; hardware; spatial resolution; State estimation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152687939&doi=10.1039%2fd2ee03621e&partnerID=40&md5=d9b16a4ad55d89a38703862cee9cbb58","","Hydrogels; Power generation; 'current; Breaking currents; Commercial applications; Concentration- gradients; Current performance; Electricity generators; Electricity-generation; Ion gradients; Ion migration; Water evaporation; electricity generation; electron density; evaporation; hydroelectric power; ion; Ions"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158894709&doi=10.1039%2fd2ee03731a&partnerID=40&md5=fd5f4bb92b2543e2f53f82ac60ae10c1","","Binary alloys; Deposition; Digital storage; Manganese alloys; Manganese compounds; Rietveld refinement; Tomography; Zinc alloys; Zinc compounds; Amorphous phasis; Competitive costs; Deposition reaction mechanism; Environmental sustainability; Grid scale; Multi-modal; Operando; Structural evolution; X- ray diffractions; X-ray characterization; Dissolution"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150169335&doi=10.1039%2fd2ee03482d&partnerID=40&md5=3f11cb62d1e9887c6e6449f5d1b05db3","","Alkalinity; Carbon; Catalysts; Density functional theory; Electrodes; Electrolysis; Electrolytic cells; Energy efficiency; Nickel compounds; Acidic microenvironment; Alkaline electrolytes; Carbon efficiency; Carbon loss; Electrolyzers; Lower energies; Membrane electrode assemblies; Neutral electrolytes; Renewable electricity; ]+ catalyst; alternative energy; catalyst; electricity; electrode; electrokinesis; energy efficiency; membrane; Carbon dioxide"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160420712&doi=10.1039%2fd3ee00982c&partnerID=40&md5=4b80d94eeb151acdafa4e951506df677","","Cathodes; Charge transfer; Charging (batteries); Coordination reactions; Electric fields; Electrochemical deposition; Hydrogen bonds; Molecules; Negative ions; Reduction; Secondary batteries; Electrode-electrolyte interfaces; Hydroxyl groups; Ion batteries; L-carnitine; Reversible adsorption; Side reactions; Trace amounts; Zn 2+; Zn ions; Zwitterionics; additive; adsorption; ammonium; electric field; electrode; energy storage; hydrogen; kinetic energy; Additives"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149708468&doi=10.1039%2fd2ee03952d&partnerID=40&md5=766bd43c0c75ab7fa40432c7c81a0679","","Anodes; Deposition; Electrolytes; Grafting (chemical); Manganese oxide; Zinc; Calendar life; Cycling efficiency; Dendrite growth; Electrolyte interfaces; Energy storage technologies; High rate; Metal anodes; Molecular brushes; Stationary energy storages; Zn 2+; deposition; energy storage; interface; reaction kinetics; zinc; Ions"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163819912&doi=10.1039%2fd3ee00746d&partnerID=40&md5=cdef717e40952c4879931ca17d9e5d2c","","Battery Pack; Cathodes; Life cycle; Sustainable development; Waste disposal; Cathodes material; Energy; Energy infrastructures; Global trends; Hot research topics; Optimal solutions; Re-manufacturing; Renewable energy source; Solar/wind; Spent lithium-ion batteries; alternative energy; electrode; energy efficiency; performance assessment; sustainability; waste technology; Lithium-ion batteries"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151039712&doi=10.1039%2fd2ee04183a&partnerID=40&md5=c39e85894b5510e89ee3add0b040278c","","Conducting polymers; Dialysis membranes; Electrodes; Wetting; Active Layer; De-wetting; ITS applications; PEDOT electrodes; PEDOT/PSS; Poly(styrene sulfonate); Solution-processed; Solvent exchanges; Two in ones; Water-dispersed; alcohol; electrode; ethanol; fuel cell; membrane; solvent; wetting; Ethanol"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163427832&doi=10.1039%2fd3ee00969f&partnerID=40&md5=5f5ca8c388bc40b1c9a7a2a90780c779","","Carbon dioxide; Fossil fuels; Fuel cells; Fuel storage; Molecular biology; Waste incineration; Waste treatment; 'current; Carbon emissions; Carbon neutralities; Current practices; Energy; Plastic waste treatment; Plastics waste; Power; Pyrolysis and gasification; Waste to energy; alternative energy; carbon emission; electricity generation; emission control; fossil fuel; plastic waste; waste treatment; Carbon capture"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163859692&doi=10.1039%2fd3ee01016c&partnerID=40&md5=f9d6d61bb8e55b096feed622b10408e2","","Fluorine; Seebeck effect; Sodium; Solid electrolytes; Solid-State Batteries; Battery operation; Effective approaches; Electrostatic repulsion; Fluorine atoms; Interphase layers; Metal surfaces; Performance; Protective layers; Solid electrolyte interphase; Solid electrolyte interphase film; carbonate; electrode; electrolyte; energy storage; fluorine; sodium; Atoms"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151013349&doi=10.1039%2fd3ee00142c&partnerID=40&md5=820a5555b00cc916200092e644dc4899","","Electrochemical electrodes; Electrolysis; Energy policy; Hydrogen production; Alkaline water electrolysis; Design strategies; Electrochemical reactions; Energy crisis; High-low; Low-costs; Membrane electrode assemblies; Multiphases; Performance; Performance costs; alkaline water; diffusion; electrochemical method; electrode; electrokinesis; membrane; multiphase flow; Electrocatalysts"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151040063&doi=10.1039%2fd2ee03658d&partnerID=40&md5=ebea32efaf586606a265951b8d874a7d","","3D printing; Computational fluid dynamics; Computer aided design; Costs; Geometry; Investments; Mass transfer; Capital investment; Critical technologies; Decarbonisation; Energy requirements; Packing geometry; Point-sources; Removal process; Solvent based; Structured packings; Triply periodic minimal surfaces; absorption; additive; carbon sequestration; computational fluid dynamics; mass transfer; solvent; Carbon dioxide"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148663465&doi=10.1039%2fd2ee04148k&partnerID=40&md5=6d5d8e378c28a21d02f34d0cf54cee1d","","Electrodes; Ionic liquids; Lithium batteries; Seebeck effect; Solid electrolytes; Battery performance; Elastic solids; Electro-polymerization; Electrode surfaces; Ionic liquid electrolytes; Performance; Prussian blue; Solid electrolyte interphase; Symmetrics; Volume change; elasticity; electrode; electrolyte; fuel cell; graphite; lithium; potassium; substrate; Potassium"
