"Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"HONEST BEHAVIOR: TRUTH-SEEKING, BELIEF-SPEAKING, AND FOSTERING UNDERSTANDING OF THE TRUTH IN OTHERS","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166515284&doi=10.5465%2fannals.2021.0209&partnerID=40&md5=e9b6647d3b9c0d10aff6a0eb527ff25f","While people across the world value honesty, it is undeniable that it can sometimes pay to be dishonest. This tension leads people to engage in complex behaviors that stretch the boundaries of honesty. Such behaviors include strategically avoiding information, dodg-ing questions, omitting information, and making true but misleading statements. Though not lies per se, these are nonetheless deviations from honesty that have serious interper-sonal, organizational, and societal costs. Based on a systematic review of 169 empirical research articles in the fields of management, organizational behavior, applied psychol-ogy, and business ethics, we develop a new multidimensional framework of honesty that highlights how honesty encompasses more than the absence of lies—it has relational elements (e.g., fostering an accurate understanding in others through what we disclose and how we communicate) and intellectual elements (e.g., evaluating information for accu-racy, searching for accurate information, and updating our beliefs accordingly). By acknowledging that honesty is not limited to the moment when a person utters a clear lie or a full truth, and that there are multiple stages to enacting honesty, we emphasize the shared responsibility that all parties involved in communication have for seeking out and communicating truthful information. © Academy of Management Annals.","",""
"Integrating research on interorganizational networks and ecosystems","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078293022&doi=10.5465%2fannals.2018.0121&partnerID=40&md5=b957edf1046c94be9ebf062069543391","Organizations are simultaneously embedded in interorganizational networks and ecosystems, yet research on networks and ecosystems developed in isolation. The aim of this partial integration is to bring new energy into maturing research on organizational networks and greater structure to the burgeoning research on ecosystems. In this article, we underlie similarities and differences between networks and ecosystems; bring the ecosystems’ focus on modularity and complementarity at the forefront of interorganizational research while enriching ecosystems’ scholarship with systematic applications of network analytic tools to map the patterns of component interdependencies. © Academy of Management Annals.","",""
"MENTAL HEALTH AND MENTAL ILLNESS IN ORGANIZATIONS: A REVIEW, COMPARISON, AND EXTENSION","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166624284&doi=10.5465%2fannals.2021.0211&partnerID=40&md5=4b0b087df48bd18cd5af699bedadc517","Mental health challenges are a ubiquitous workplace concern, with approximately 20% of people having a mental illness and most employees reporting at least one symptom of poor mental health. Yet, research on work and mental health challenges remains frag-mented and sparse. We provide a historical overview of workplace attention to mental health versus physical health, noting areas where workplaces’ response to physical health could serve as a model for attention to mental health. We then share results of an interdisciplinary review of 556 studies on mental health challenges and work, wherein we integrate themes in three broad categories: antecedents, outcomes, and interventions for mental health challenges. Our review suggests that a primary impediment to progress is the frequent theoretical and methodological conflation between (poor) mental health and mental illness, with unexplained inconsistency in the temporality, severity, and content of mental health measures across studies. Based on these findings, we present sugges-tions for critical areas of future research, including increased emphasis on proactive workplace interventions and research that addresses the distinction—and relationship— between mental health and mental illness at work. By elucidating the complex relationships between work and mental health, we hope to propel future research on mitigating and supporting employees’ mental health challenges. © of the Academy of Management, all rights reserved.","",""
"The evolution of technology","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162111913&doi=10.5465%2fannals.2021.0086&partnerID=40&md5=3ea918325302f77a7ff0ae78575e08c0","The evolution of technology is a central theme for management theory due to the transformative effect of technological change on societies, markets, industries, organizations, and individuals. Over the last decades, scholars from a broad range of theoretical and methodological traditions have generated a vast yet dispersed body of literature on technology evolution. We offer a comprehensive synthesis of the major streams of scholarship on technology evolution by dividing the literature into four perspectives: Technology-realist, economic realist, cognitive interpretivist, and social constructionist. We further show that each perspective offers a divergent account of three central mechanisms— variation, selection, and retention—that drive discrete, continuous, and cyclical patterns of technology evolution. We integrate these perspectives by highlighting that they all emphasize recombination, environmental fit, and path dependence as central drivers of those three mechanisms. This integration opens paths toward a more complete account of technology evolution than that offered by the currently scattered state of the extant literature. We emphasize the need for a coevolutionary framework that cuts across the four perspectives to push the literature forward. Subsequently, we outline the foundation of this framework and propose future research opportunities by which the literature on the evolution of technology can advance. © 2023, Academy of Management. All rights reserved.","",""
"THE AESTHETIC DIMENSION OF ORGANIZING: A REVIEW AND RESEARCH AGENDA","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123894951&doi=10.5465%2fannals.2020.0198&partnerID=40&md5=53f90ad33d39a9949442f93f77796a6d","Organizational aesthetics comprises a way of understanding organizational life based on immediate sensory reactions (i.e., sight, hearing, taste, smell, and touch) to the material components of organizing (e.g., artifacts, physical settings, and material practices). Despite growing interest in the topic, however, research has been fragmented across management areas. To advance scholarly knowledge in this field, we reviewed the empirical work dealing with aesthetics. Our review yields two major insights. First, we identify three perspectives on the role of aesthetics. Scholars have treated aesthetics as (a) a directed stimulus (that elicits product evaluation and work organization), (b) a knowledge tool (that is entwined with creative work and everyday organizational tasks), or (c) an open-ended outcome (that serves as a personal experience). Second, we find that each perspective highlights emotional and cognitive mechanisms through which aesthetics is implicated in organizing. Building on these two insights, our review offers an integrative framework that provides a comprehensive picture of the state of the field, illuminating the work of aesthetics in and around organizations and providing avenues for future studies. © Academy of Management Annals.","",""
"VIRTUALITY AT WORK: A DOUBLED-EDGED SWORD FOR WOMEN’S CAREER EQUALITY?","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141615494&doi=10.5465%2fannals.2020.0384&partnerID=40&md5=c82370883f6a965df29812ec7ad2b76e","Organizational scholarship on virtuality and women’s career equality are growing research streams relevant to the changing nature of work. Yet these streams are underintegrated, creating a lack of nuanced understanding of how virtuality impacts gender equality. We review findings from 100 articles and synthesize two main research perspectives to develop an integrative framework of virtuality’s mixed effects for women. Studies grounded in person–environment fit theory have tended to emphasize positive effects, while those based on social role theory have examined both positive and negative effects. A critical insight from our review is that while growing virtuality holds promise for advancing gender equality by enabling opportunities for women to overcome persistent career challenges, it may simultaneously inhibit their success. However, few studies have examined these dynamics together. Our review illuminates the career-enhancing and career-damaging mechanisms through which virtuality–gender interactions concurrently improve and undermine women’s equality outcomes. These dual mechanisms create three virtuality tensions for women between: (a) work–nonwork boundary control and interference, (b) enhanced and reduced job opportunities, and (c) social integration and exclusion. We offer a research agenda that attends to both sides of these tensions, identifies their interdependencies, and examines how they operate over time. © Academy of Management Annals.","",""
"Organizational and management theorizing using experiment-based entrepreneurship research: Covered terrain and new frontiers","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088625939&doi=10.5465%2fannals.2018.0152&partnerID=40&md5=623e1d95f82c979bb6398cc9372692ce","The entrepreneurship setting-an extreme organizational context-provides fertile ground for organizationally relevant theory testing and development. In this article, we propose that randomized experiments in the context of entrepreneurship have considerable potential to advance theory in entrepreneurship, as well as other areas of organization science, including organizational behavior and strategic management. We ground this proposition in a multipronged review of randomized experiments in entrepreneurship (REE). Based on this review of prior work and emerging trends, we provide illustrative examples of innovative theory-driven experiments and motivate future research to consider randomized experiments in the entrepreneurial context both for testing boundary conditions and enhancing organizational theorizing broadly. © Academy of Management Annals.","",""
"The team causes and consequences of team membership change: A temporal perspective","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114099838&doi=10.5465%2fannals.2019.0110&partnerID=40&md5=39f8f024d712422c18f21b4692cb25b5","Membership change—adding, replacing, and losing members—is a common phenomenon in work teams and charts a different theoretical space from prior team research that has assumed stable team membership and shared team properties. Based on a comprehensive review of 133 empirical studies on team membership change since 1948, we propose a temporal framework pertaining to the causes and consequences of membership change. Three key theoretical insights emerge from our evidence-based integration: (a) Membership change first disrupts team cognitive, behavioral, and interpersonal processes and states (e.g., transactive memory systems, coordination) but can benefit team performance after teams adapt to form new processes and states; (b) whether and to what extent team performance benefits from membership change is contingent on the magnitude of membership change, requirements of team communication, member adaptation-related attributes, change in team knowledge, skills, abilities, and other characteristics (KSAOs), and team knowledge work; and (c) poor team experiences motivate member departure and may make it challenging for newcomers to join and teams to adapt to membership change. Our review moves team research into new avenues that do not presume stable team membership and shared team properties in understanding team functioning and performance, and outlines key directions to advance integrative theory. Academy of Management Annals.","",""
"Disentangling the process and content of self-awareness: A review, critical assessment, and synthesis","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114092807&doi=10.5465%2fannals.2018.0079&partnerID=40&md5=1af850c9d77992eceea673307f2207c3","Are self-aware leaders more effective? Are self-aware workers more productive and satisfied? Studies of self-awareness, which have been undertaken in a range of fields, have implications for a wide variety of topics in organizational behavior. Yet, this research has been scattered, resulting in gaps, siloed insights, a lack of clear and consistent conceptualization, andtheconfoundingof causesandeffectswithself-awarenessitself. We review the organizational behavior and psychology literatures to distinguish, summarize, and assess research on self-awareness as both process and content. Our synthesis of past work on the content of self-awareness is organized around three distinct targets: internal, external, and social. Our paper concludes with an evaluation of the implications of our findings for future research. © Academy of Management Annals.","",""
"Social support: Multidisciplinary review, synthesis, and future agenda","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088820001&doi=10.5465%2fannals.2016.0148&partnerID=40&md5=9e1e57aff4c7374b07855e2a30dd76d5","Social support research proliferated across multiple disciplines for more than a half century. This growth, as well as disciplinary differences, resulted in mixed views, conceptualizations, and operationalizations. This review synthesizes knowledge and empirical findings from more than 4, 500 studies across disciplines. We summarize several characteristics of social support studied in the literature: quantity and quality, utilization, source, content, format, and consistency. We also identify four dynamic roles of social support in predicting individual outcomes directly, indirectly, and interactively (with stressors): a positivity catalyst, a positivity enhancer, a negativity buffer, and a negativity exacerbator. We find that the incongruence between social support, stressors, and individual characteristics accounts for the diverse roles of social support and mixed findings. Based on our analysis, we discuss how management scholars may drawinsights from other disciplines to advance social support research and provide recommendations for future research. © Academy of Management Annals.","",""
"WHAT DOES HOMOPHILY DO? A REVIEW OF THE CONSEQUENCES OF HOMOPHILY","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124036843&doi=10.5465%2fannals.2020.0230&partnerID=40&md5=338f42b10ea07db1e1fb4104742ee873","Understanding the consequences of homophily, which is among the most widely observed social phenomena, is important, with implications for management theory and practice. Therefore,we reviewmanagement research on the consequences of homophily. As these consequences have been studied at the individual, dyad, team, organizational, and macro levels, we structure our review accordingly. We highlight findings that are consistent and contradictory, as well as those that point to boundary conditions or moderators. In conducting our review, we also derive implications for management research frominsights gained by research in other disciplines on this topic.We raise specific issues and opportunities for future research at each level, and conclude with a discussion of broader future research directions, both empirical and conceptual, that apply across levels. We hope that our reviewwill open newvistas in research on this important topic. © Academy of Management Annals.","",""
"ATYPICALITY: TOWARD AN INTEGRATIVE FRAMEWORK IN ORGANIZATIONAL AND MARKET SETTINGS","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185245645&doi=10.5465%2fannals.2022.0005&partnerID=40&md5=27c9a5dd4e4a4a0555058727d98f8a20","Research in management and organizational studies has emphasized the importance and the double-edged nature of (a)typicality. Organizational objects that are atypical within a context in terms of features, characteristics, or behaviorstend to generate skepticism and encourage rejection by eliciting confusion among relevant audiences, including investors, employees, customers, and partners. However, atypicality is also often cited as a vital source of competitive advantage, as atypical actors and products can attract significant attention, innovate, and even promote structural change in a field. While research aimed at reconciling this inconsistency has accumulated rapidly, this literature has remained fragmentary and scattered across several disciplines, resulting in mixed views, conceptualizations, and perspectives. In this article, we systematically reviewed 129 papers to advance a conceptual model that helps to establish a comprehensive organizational perspective on atypicality. We a) identify three perspectives on atypicality: cognitive, normative, and innovative, b) develop an integrative framework that elaborates on the sources, consequences, and boundary conditions of atypicality, and c) highlight avenues for future studies on this topic. We hope that this review on atypicality will encourage and inform future scholarship in this fascinating domain and elucidate novel opportunities for unleashing the generative potential of this important construct. © Academy of Management Annals.","",""
"When interpersonal competition helps and when it harms: An integration via challenge and threat","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090649297&doi=10.5465%2fannals.2016.0145&partnerID=40&md5=28cc2968d00eb9b73bab409ba83891b4","Interpersonal competition is ubiquitous in organizations and is studied across a variety of disciplines. However, these literatures have developed in parallel with little inte-gration, stunting scholarly progress and leaving researchers and practitioners uncertain as to whether competition within organizations is beneficial versus harmful. This review attempts to resolve these issues. First, we define interpersonal competition as existing when an individual desires, and directs behavior toward, attaining relative superiority over other(s) on a particular dimension. Second, we review the empirical research on the consequences of interpersonal competition, focusing on the factors that determine when interpersonal competition is helpful versus harmful for individual and interpersonal outcomes in organizations, while highlighting the common mechanisms that ap-pear to underlie these factors. This prior work suggests when competition is appraised as a challenge, its downsides are mitigated and its benefits are most evident. Conversely, when competition is appraised as a threat, its downsides become most evident. We hope this review provides an entry point for scholars interested in interpersonal competition and a more parsimonious account of its consequences. © Academy of Management, all rights reserved.","",""
"UNPACKING “IDEAS” IN CREATIVE WORK: A MULTIDISCIPLINARY REVIEW","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131193348&doi=10.5465%2fannals.2020.0210&partnerID=40&md5=8f5c0380fc03c6efcf07742c9b4c5568","New ideas are central to a wide array of organizational phenomena and research that involve creativity and innovation. Yet, there is little consensus on what the concept of ‘ideas’ means, with a broad range of creative outputs being conceptualized as ideas. This fragmentation makes it challenging to compare studies and build a cumulative base of knowledge. To integrate different streams of organizational research, we reviewed papers across the creativity, innovation, entrepreneurship, design, knowledge creation, and network literatures. We propose a “wave-particle duality” framework of ideas to synthesize two distinct but complementary approaches to understanding and studying ideas. Our framework offers guidance on how to approach the study of ideas, reconciles apparent conflicts in the literature, and suggests opportunities for advancing our understanding of ideas in creative work. © Academy of Management Annals.","",""
"If we see, will we agree? Unpacking the complex relationship between stimuli and team climate strength","2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100643105&doi=10.5465%2fannals.2019.0067&partnerID=40&md5=0ec72f82067b8e300a7848d4b90344a6","The concept of climate strength—the extent of agreement among group members regarding climate perceptions—has evolved from a statistical criterion for aggregation to a focal management construct. We review 156 empirical team climate studies spanning the last decade, observing a widely held assumption that environmental stimuli influence climate strength. However, closer inspection of these studies suggests that this relationship is far more complex and nuanced than previously considered. This is problematic, since an oversimplified view of how climate strength develops may lead to erroneous conclusions—for example, that everyone will share similar perceptions if exposed to the same stimuli. Our review: (a) distinguishes experiences from interpre-tations, explaining how some stimuli are experienced by all (some) yet are interpreted differently (the same); (b) distinguishes stimuli from the contexts in which they occur, explaining how contextual elements—specifically, the structural dimensions of teams—are not stimuli but rather act as a lenses through which experiences and interpretations occur; and (c) develops a more complete theory of climate strength reflecting contemporary work practices—including informal structures and teams with more fluid boundaries—by explaining how these lenses simultaneously filter multiple stimuli in either complementary or competing ways. © Academy of Management Annals.","",""
"TRANSITIONING THE STUDY OF ROLE TRANSITIONS: FROM AN ATTRIBUTE-BASED TO AN EXPERIENCE-BASED APPROACH","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123610776&doi=10.5465%2fannals.2020.0238&partnerID=40&md5=bf2cd1a95baf502c6327c1c28d6dcc77","Movement between sequentially-held roles—role transition—has long attracted schol-ars' attention for its ubiquity and importance in people’s work-and non-work lives. In our integrative review of 313 cross-discipline empirical articles, we find that the transitions attributes defined by Ebaugh (1988) and Ashforth (2001), the field’s seminal works, have been largely left unintegrated and unmeasured. Rather, while scholars may refer to attributes, they in fact study people’s lived transition experiences. To bring coherence and relevance to a fragmented field, we leverage the literature to propose a field-level shift to an experience-based framework. We organize our review around three vistas that undergird the transition experience we see studied in the research. These include four transition-related movements (psychological, physical, behavioral, and relational); the whole person in transition (interrelated non-work and work life spheres); and the person-in-network transitioning (transitions impacting and impacted by one’s social entourage). We mark a pathway toward this experience-based view, issuing three challenges for management researchers: broadening the study of movements beyond the psychological (first challenge), examining work and non-work transitions’ effects on organization-relevant outcomes (second challenge), and charting how individuals’ transitions impact their entourage and vice versa (third challenge). © Academy of Management Annals.","",""
"Organizational structure, information processing, and decision-making: A retrospective and road map for research","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078298780&doi=10.5465%2fannals.2017.0103&partnerID=40&md5=e14e998bec1ed1b649bdc0a8067f5889","Beginning with Simon (1947)—and motivated by an interest in the effect of formal organizational structure on decision-making—a large body of research has examined how organizations process information. Yet, research in this area is extremely diverse and fragmented. We offer a retrospective of past research to summarize our collective knowledge, as well as identify and advance new concerns and questions. In doing so, we identify three critical issues: a division between an aggregation perspective and a constraint perspective of structure, little focus on informational sources of conflict, and uneven treatment of various stages of decision-making. We then offer a road map for future research that elaborates the role of organizational structure in decision-making. In this endeavor, we offer an ecological perspective of information processing that addresses the issues and provides opportunities to expand research in new directions. © Academy of Management Annals.","",""
"The value of values for institutional analysis","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090644415&doi=10.5465%2fannals.2018.0074&partnerID=40&md5=0ecfefd5c1a3d0b4892367d4fcd08d80","Although values were once the central focus of institutional scholarship, they occupy a marginal position in the contemporary literature. Viewing this situation as both a significant problem and a latent opportunity, our paper seeks to stimulate change by pursuing three broad aims. The first is to present an integrative review of the institutional and sociological literatures on values. This review addresses basic questions about values’ nature, origins, and functions, and uncovers many latent connections between these currently separate bodies of research. Drawing on this literature review, our second aim is to elaborate the “value of values” for institutional analysis. Specifically, we will suggest that a renewed focus on values can (a) enhance our understanding of institutions and their human inhabitants and (b) increase the moral and practical relevance of institutional scholarship. Our third aim is to sketch out a preliminary agenda for future research. Although we stress that values can be incorporated into contemporary research in many different ways, our main focus is on promoting research that gives renewed attention to the enduring problems that were at the heart of early institutional scholarship. © Academy of Management Annals.","",""
"FROM THE EDITORS WRITING FOR THE READER","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183871741&doi=10.5465%2fannals.2023.0289&partnerID=40&md5=8f86300a1b14b315703904fc5ed25b0d","[No abstract available]","",""
"INTRAORGANIZATIONAL NETWORK DYNAMICS: PAST PROGRESS, CURRENT CHALLENGES, AND NEW FRONTIERS","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135520957&doi=10.5465%2fannals.2020.0369&partnerID=40&md5=175d8d992c617a73ec1b49642c242743","Social networks are dynamic by nature. While network research has typically treated relationships between social actors as static, there has been a surge in literature extending a dynamic lens to intraorganizational networks. Critically, there is no comprehensive and systematic review of intraorganizational network dynamics studies. Moreover, the field lacks programmatic coherence, clear and consistent terminology, and methodological clarity. This review attempts to resolve these issues. To foster a common lan-guage, we provide an integrative definition and clarify the scope of intraorganizational network dynamics. This allows us to distinguish four domains of dynamic network theo-rizing. Building on this, we develop an encompassing framework that maps the multiple facets of this literature and apply it to organize our summary and synthesis. We then take a bird’s-eye view of the full body of research and discuss four foundational areas in which network dynamics research can be conceptually and methodologically extended. We end by elaborating on the issue of interdependence in network data and providing an overview of leading statistical approaches for modeling longitudinal network data that explicitly account for dependence among observations. We see this review as an entry point for researchers interested in intraorganizational network dynamics and as a way to spark new scholarship on questions that remain open in this literature. © Academy of Management Annals.","",""
