"Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"Measuring professional obsolescence: a half-life model for the physician.","1978","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018022914&doi=10.5465%2fAMR.1978.4289309&partnerID=40&md5=79cf472a5783b23ee1138a4431801a7e","[No abstract available]","","Administrative Personnel; Clinical Competence; Education, Medical, Continuing; Models, Theoretical; Physicians; Professional Competence; administrative personnel; article; clinical competence; medical education; physician; professional competence; theoretical model"
"A theory of organizational response to regulation: the case of hospitals.","1983","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020743696&doi=10.5465%2fAMR.1983.4284718&partnerID=40&md5=2fcc5ebb1d4592b642d0de10f6521ddb","This paper presents a general theory of organizational response to regulation, a theory that integrates adaptation and mutual selection perspectives. Two major forms of regulation in the hospital industry, certificate of need and rate review, are examined. Hypotheses are derived concerning the nature and timing of the various adjustments hospitals make both in internal organizational arrangements and in patterns of interorganizational activity in the face of regulatory constraints. Suggestions and data sources for testing the theory are presented.","","Certificate of Need; Facility Regulation and Control; Legislation, Hospital; Organizational Innovation; Rate Setting and Review; Regional Health Planning; United States; article; fee; health care need; health care planning; law; legal aspect; organization; social control; United States"
"Multi-institutional arrangements in health care: review, analysis, and a proposal for future research.","1982","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020019111&doi=10.5465%2fAMR.1982.4285461&partnerID=40&md5=16cb025781fc630fbf5e502f543487ba","[No abstract available]","","Health Services Research; Hospital Administration; Hospitals; Hospitals, Voluntary; Multi-Institutional Systems; United States; health services research; hospital; hospital management; multihospital system; non profit hospital; organization and management; review; United States"
"The seasons of a CEO's tenure.","1991","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026231955&doi=10.5465%2fAMR.1991.4279621&partnerID=40&md5=acc6d5aad6caedc62ca3aab92e4ab613","This article proposes a model of the dynamics of the CEO's tenure in office. The central argument is that there are discernible phases, or seasons, within an executive's tenure in a position, and that these seasons give rise to distinct patterns of executive attention, behavior, and, ultimately, organizational performance. The five delineated seasons are (a) response to mandate, (b) experimentation, (c) selection of an enduring theme, (d) convergence, and (e) dysfunction. The theoretical and practical implications of the model are discussed.","","Administrative Personnel; Behavior; Chief Executive Officers, Hospital; Humans; Industry; Job Satisfaction; Leadership; Models, Psychological; Organizational Culture; Organizational Objectives; Power (Psychology); United States; administrative personnel; article; behavior; hospital administrator; human; industry; job satisfaction; leadership; organization; organization and management; psychological aspect; psychological model; United States"
"A theory of organizational response to hospital regulation: a reply.","1985","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022053368&doi=10.5465%2fAMR.1985.4278239&partnerID=40&md5=189698de8d84210c113ddbffb9331a4e","A recently published general theory of organizational response to regulation is examined. A number of problems are observed in regard to the basic assumption underlying the theory, the directionality of predicted relationships forming the theory, the exclusion of goal attainment as a realistic motivation for managing, and the generality of the theory.","","Certificate of Need; Facility Regulation and Control; Hospital Administration; Rate Setting and Review; Regional Health Planning; United States; article; fee; health care need; health care planning; hospital management; legal aspect; social control; United States"
"Policy capturing as an approach to understanding and improving performance appraisal: a review of the literature.","1983","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020842182&doi=10.5465%2fAMR.1983.4284668&partnerID=40&md5=9b33dd0fcca7d596cbe93ebe8cd27da6","[No abstract available]","","Employee Performance Appraisal; Personnel Management; Regression Analysis; United States; methodology; personnel management; regression analysis; review; United States"
"Work and nonwork influences on health: a research agenda using inability to leave as a critical variable.","1983","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020842183&doi=10.5465%2fAMR.1983.4284670&partnerID=40&md5=292dcd0dbf792d4d3fad684a83c94145","A basic path analytic model of stressor-health relationships is formulated from a multidisciplinary literature base. Work, nonwork, and individual difference variables act as exogenous stressors influencing endogenous job and life satisfaction variables, which are then posited to influence health variables. Inability to leave is added to the model as a means of more completely integrating a research framework investigating work and nonwork influences on health.","","Health; Health Status; Humans; Mental Health; Models, Psychological; Personal Satisfaction; Stress, Psychological; Work; article; health; health status; human; mental health; mental stress; psychological model; satisfaction; work"
"A critique of Theory Z.","1983","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020685812&doi=10.5465%2fAMR.1983.4287722&partnerID=40&md5=fbafa3874da4845e164f10eb31655e01","Ouchi's Theory Z prescribes how employees should be motivated for increased productivity. Based on the theoretical work of Emile Durkheim, it views the modern large corporation as a communal alternative to the shortcomings of other institutions in industrial mass society. Ouchi's assertion that Japan is the industrial society in which Theory Z has flourished received limited support from research findings. Moreover, Ouchi's grounding of the theory in humanistic management seem unwarranted.","","Efficiency; Industry; Japan; Personnel Management; United States; article; industry; Japan; methodology; personnel management; productivity; United States"
"An approach for assessing and managing inter-unit interdependence.","1979","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018329108&doi=10.5465%2fAMR.1979.4289199&partnerID=40&md5=e9bd08170c141da0fda61da6846b5556","[No abstract available]","","Interpersonal Relations; Organization and Administration; Personnel Management; article; human relation; organization and management; personnel management"
"The role of inferential accuracy in performance rating.","1985","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021982819&doi=10.5465%2fAMR.1985.4277361&partnerID=40&md5=2ed401d1e603d2fc51f32b85ee7ddcf3","The presence of shared implicit theories of performance is used in explaining the failure of behavioral anchors to improve performance ratings. It is proposed that efforts to improve rating accuracy also will be hampered by a preoccupation with observation. Instead, attention needs to be focused on the inferential accuracy of the rater and the cognitive processes and implicit theories upon which raters rely.","","Employee Performance Appraisal; Humans; Models, Psychological; Personnel Management; article; human; methodology; personnel management; psychological model"
"The compressed work week as organizational change: behavioral and attitudinal outcomes.","1981","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019399663&doi=10.5465%2fAMR.1981.4288003&partnerID=40&md5=f78d9d491ea9ea40735c5a3d82e14bb1","The results from recent studies on the compressed work week have been compiled and categorized in order to provide some basis for generalizing the effects of the work schedule on employee attitudes and behavior. It appears that attitudes toward the compressed week are favorable, with some generalization to job attitudes. Performance outcomes are ambiguous, although there are no reported decreases; fatigue seems to be the only negative aspect of the longer day. An examination of mediating variables suggests more complex relationships between the implementation of the compressed work week and potential outcomes. These relationships are described and directions are indicated for future research.","","Attitude; Humans; Job Satisfaction; Personnel Management; Personnel Staffing and Scheduling; Time Factors; Work; article; attitude; human; job satisfaction; personnel management; time; work"
"Is management really generic?","1981","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019477208&doi=10.5465%2fAMR.1981.4287972&partnerID=40&md5=6140c9b6c77dfc86087ae1a55873b5a1","Four classes of organizations can be identified along the continuum between classical private profit-making firms and strictly governmental agencies: private for-profit, private non-profit, private quasi-public, and public. These four organization prototypes have different management functions because they receive their support from different subsectors of the society. Dependence on different individuals, groups, and organizations in the external environment creates different values, incentives, and constraints for management. The resulting differences in how the basic managerial processes are implemented may be more significant than the generic theory of management had acknowledged.","","Organization and Administration; Organizations; article; classification; organization; organization and management"
"A theory of organizational response to hospital regulation: a reply to Smith and Mick.","1985","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022050851&doi=10.5465%2fAMR.1985.4278245&partnerID=40&md5=d08bd8e73f4f40cae629b15064ff5369","Smith and Mick identify four basic problems with the theory the present writers developed to explain organizational responses (in this case the behavior of hospitals) to regulation. They challenge the basic assumption regarding autonomy, disagree with the implied cause and effect relations between organizational response and regulation, criticize the omission of goals, and claim that the theory has only limited generality. In so doing they state that their primary concern is with ""improving our understanding of the limitations and benefits of the theory."" Each of the four topics they raise for consideration will receive comment.","","Certificate of Need; Facility Regulation and Control; Hospital Administration; Rate Setting and Review; Regional Health Planning; United States; article; fee; health care need; health care planning; hospital management; legal aspect; social control; United States"
"Increasing performance appraisal effectiveness: matching task types, appraisal process, and rater training.","1985","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022053520&doi=10.5465%2fAMR.1985.4278235&partnerID=40&md5=0b925692c0fc6c4a7c88887ad38bb6a8","The search for one best performance appraisal format ignores differences among jobs. A performance appraisal system tailored to fit ratee task characteristics is proposed. This approach, which involves systems designed to deal with tasks where both availability of reliable and valid performance measures and knowledge of the transformation process may be either high or low, is expected to increase the relationship between observational accuracy and accuracy in rating performance, as well as to improve ratees' future performance.","","Employee Performance Appraisal; Personnel Management; article; methodology; personnel management"
"The performance appraisal process: a model and some testable propositions.","1978","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017990595&doi=10.5465%2fAMR.1978.4305904&partnerID=40&md5=dbaa979c113acd98c16376002b86d58d","A literature-based model of the determinants of the accuracy of performance ratings is presented. The model indicates that the major determinants of accuracy are: (a) rater motivation; (b) rater ability; and (c) availability of appropriate judgmental norms. Several propositions and suggestions for further research are derived from the components of the model.","","Employee Performance Appraisal; Models, Theoretical; Personnel Management; personnel management; review; theoretical model"
"Some methodological issues concerning comparative hospital-organization studies.","1980","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019069505&doi=10.5465%2famr.1980.4288956&partnerID=40&md5=233ffe7fd98e6482e031cc635b728c16","There are methodological issues associated with using hospital ownership and size as determinants of the structure and behaviors of hospitals. Theoretical and empirical inconsistencies reported in the literature prompted me to examine the relationships between ownership and size for a large sample of general hospitals (i.e., hospitals in one domain). The results of my investigation point to the advisability of including hospitals with religious affiliations in studies of this type. Some of the methodological issues pertinent to hospital-organization studies are relevant to other organization research.","","Health Facility Size; Health Services Research; Hospital Administration; Hospitals; Ownership; Research Design; United States; MLCS; MLOWN; article; classification; comparative study; health care facility; health services research; hospital; hospital management; methodology; organization and management; United States"
"Cost containment in health care: a model for management research.","1981","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019596259&doi=10.5465%2fAMR.1981.4285777&partnerID=40&md5=335267ab196637a1e673dcb409223987","Cost containment is a dominant problem in the health care field, but it has not been addressed from a comprehensive management perspective. To fill this gap, we have developed an inclusive model of the cost containment process. The model has implications for management research in several areas: cost containment baselines, incentive systems, organization structures, cost/quality trade-offs, and cost containment constraints.","","Cost Control; Health Services Research; Hospital Administration; Models, Theoretical; cost control; economics; health services research; hospital management; review; theoretical model"
"The effects of regulatory tools on organizational populations.","1991","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026231904&doi=10.5465%2famr.1991.4279625&partnerID=40&md5=b4a21c679eaf3ed234982ce0887a7ed6","One of the main activities of regulation is the control of market development by influencing the number of firms in an industry, their entry into an industry, and their exit from an industry. Population ecology is used as a framework for explaining both the direct and indirect effects of regulatory activity on entry, exit, and market structure. This framework is then used to derive specific propositions about regulatory effects on entry, exit, and market structure in the health maintenance organization industry.","","Economic Competition; Facility Regulation and Control; Health Maintenance Organizations; Models, Econometric; Operations Research; Population Dynamics; Socioeconomic Factors; United States; MLCS; MLOWN; article; economic aspect; health maintenance organization; legal aspect; organization and management; population dynamics; social control; socioeconomics; statistical model; system analysis; United States"
"Mingling decision making metaphors.","1984","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021296445&doi=10.5465%2fAMR.1984.4277746&partnerID=40&md5=c23196bdda3ad589ec50ccc4bbdd826d","Organizational decisions provide conceptual playing fields wherein scientists adhering to rival theories based on different metaphors skirmish in-decisively. Organizational decisions, however, are also empirical arenas wherein practitioners espousing discordant theories-in-use reconcile their differences pragmatically. Practitioners' decision-making metaphors encountered while studying capital budgeting suggest how disjoint perspectives are assimilated and shifts from instrumental to symbolic actions are triggered. Implications for decision theories are discussed, and potential benefits of incorporating practitioners' knowledge into organizational science are considered.","","Budgets; Capital Expenditures; Decision Making; Decision Theory; Economics; Equipment and Supplies, Hospital; Hospital Administration; Humans; Models, Theoretical; United States; article; budget; decision making; decision theory; economics; health care cost; hospital equipment; hospital management; human; theoretical model; United States"
"Organizational/environmental interchange: a model of boundary spanning activity.","1978","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017912528&doi=10.5465%2fAMR.1978.4296354&partnerID=40&md5=b310db334c2950590af27ec09f93b8f3","A theoretical framework is developed for analyzing determinants and functions of activity at the boundaries of organizations. The process of boundary spanning, based on internal and external organizational factors, is conceptualized. A model of the organizational/environmental information interchange process suggests relationships between organizational, environmental, and individual aspects of boundary activity.","","Communication; Decision Making; Information Services; Models, Theoretical; Organization and Administration; article; decision making; information service; interpersonal communication; organization and management; theoretical model"
"Professional women: are distress and disease inevitable?","1985","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022051777&doi=10.5465%2fAMR.1985.4277941&partnerID=40&md5=8f538bad2722204686a2a1cf97c704d9","The unique sources of stress for professional women are discrimination, stereotyping, the marriage/work interface, and social isolation. The behavioral, physiological, and psychological consequences of mismanaged stress are examined and four preventive stress management moderators specifically for professional women suggested. These moderators that influence the stress-strain relationships are a mentor, locus of control, self-confidence, and self-awareness. Finally, a three-point research agenda is outlined for extending understanding of stress among professional women.","","Adult; Female; Humans; Models, Theoretical; Stress, Psychological; Women; Women, Working; adult; female; human; mental stress; psychological aspect; review; theoretical model"
"The hypothesized effects of ability in the turnover process.","1983","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020652243&doi=10.5465%2fAMR.1983.4287655&partnerID=40&md5=6d642319a0405f7f84bb9235e469613e","Findings from studies that have investigated the relationship between task-relevant ability and turnover have been inconsistent. A process model is presented that suggests that ability may be related to turnover through the individual's perception of both the ease and desirability of movement. The potential effect of ability on the turnover process and its practical and theoretical implications are discussed.","","Humans; Models, Theoretical; Personnel Management; Personnel Turnover; Task Performance and Analysis; article; human; personnel management; task performance; theoretical model"
"Studies in MBO effectiveness.","1981","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019596317&doi=10.5465%2fAMR.1981.4285780&partnerID=40&md5=38a48f21524a7022d952a5d091386733","Management by objectives (MBO) is a popular management approach the efficacy of which has been seriously questioned recently. I have analyzed 185 studies for the effects of MBO on employee productivity and/or job satisfaction. Research support for MBO was found to be inversely related to the degree of research design sophistication. Although the five well-controlled experiments leaned toward finding MBO to be ineffective, it appears a contingency approach to MBO is more appropriate than a definitive affirmation or rejection of MBO effectiveness.","","Evaluation Studies; Goals; Humans; Organization and Administration; evaluation; human; motivation; organization and management; review"
"Leadership reexamined: a behaviorial approach.","1979","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018463796&doi=10.5465%2famr.1979.4289022&partnerID=40&md5=3fab9256ab9430ace1f2858941d5162e","[No abstract available]","","Behavior; Humans; Leadership; Models, Theoretical; Personnel Management; MLCS; MLOWN; behavior; human; leadership; personnel management; review; theoretical model"
"Corporate social responsibility: an assessment of the enlightened self-interest model.","1978","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017925982&doi=10.5465%2fAMR.1978.4296346&partnerID=40&md5=3cd7e0e79bfae2c8feba43ec2b471eeb","Much recent discussion of corporate social responsibility has concerned operationality. Many activities subsumed under corporate social responsibility can be shown to be public or partially public goods. The theory of public goods can clarify and explain some complex problems of operationalizing the social responsibility doctrine. An examination of philanthropy provides some behavioral applications.","","Fund Raising; Group Processes; Industry; Social Responsibility; article; financial management; group process; industry; social behavior"
