"Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"Sea-Level Rise Exposure and Municipal Bond Yields","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168257085&doi=10.1093%2frfs%2fhhad041&partnerID=40&md5=c03e2f18b08ab506c8a879a805de764f","Municipal bond markets began pricing sea-level rise (SLR) exposure risk in 2013, coinciding with upward revisions to worst-case SLR projections and accompanying uncertainty around these projections. The effect is larger for long-maturity bonds and not solely driven by near-term flood risk. We use a structural model of credit risk to quantify the implied economic impact and distinguish between the effects of underlying asset values and of uncertainty. The SLR exposure premium exhibits a trend different from house prices and is unaffected by house price controls. Together, our results highlight the importance of climate uncertainty in driving municipal bond prices. Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online  © 2023 The Author(s). Published by Oxford University Press on behalf of The Society for Financial Studies. All rights reserved. [br]For permissions, please e-mail: journals.permissions@oup.com.","",""
"Banking on Carbon: Corporate Lending and Cap-and-Trade Policy","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190953110&doi=10.1093%2frfs%2fhhad085&partnerID=40&md5=bdcc34782c2e493aaf54160c20fcf3f0","We estimate the effect of carbon pricing policy on bank credit to greenhouse-gas-emitting firms. Our analyses exploit the geographic restrictions inherent in California’s cap-and-trade bill and a discontinuity in the embedded free permit threshold of the federal Waxman-Markey cap-and-trade bill. Affected high emission firms face shorter loan maturities, lower access to permanent forms of bank financing, higher interest rates, and higher participation of shadow banks in their lending syndicates. These effects are concentrated among private firms, while credit terms of public firms are largely unaffected. Overall, we show that banks respond quickly to realizations of transition risk. (JEL G20, G21, G28) © The Author(s) 2023. Published by Oxford University Press on behalf of The Society for Financial Studies.","",""
"Using Social Media to Identify the Effects of Congressional Viewpoints on Asset Prices","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85194922805&doi=10.1093%2frfs%2fhhae001&partnerID=40&md5=d28acfdec3ac207f105bc0be5f807a50","We use a high-frequency identification approach to document that individual politicians affect asset prices. We exploit the regular flow of viewpoints contained in Congress members' tweets. Supportive (critical) tweets increase (decrease) the stock prices of the targeted firm and the corresponding industry in minutes around the tweet. The bulk of the stock price effects is concentrated in the tweets revealing news about future legislative action. The effects are amplified around committee meeting days, especially when the tweet originates from committee members and influential politicians. Overall, we show that Congress members' social media accounts are an important source of political news. © 2024 The Author(s). Published by Oxford University Press on behalf of The Society for Financial Studies. All rights reserved.","",""
"ES Risks and Shareholder Voice","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178427729&doi=10.1093%2frfs%2fhhad033&partnerID=40&md5=281dea6fd31b02bdf749c785be04414e","We examine whether shareholder votes in environmental and social (ES) proposals are informative about firms’ ES risks. ES proposals are unique in that they nearly always fail. We examine whether mutual funds’ support for these failed proposals contains information about the ES risks that firms face. Higher support in failed ES proposals predicts subsequent ES incidents and the effects of these incidents on shareholder value. Examining the detailed records of fund votes, we find that agency frictions between a group of shareholders contribute to proposal failure. © The Author(s) 2023. Published by Oxford University Press.","",""
"Mandatory Financial Disclosure and M&A Activity","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179060973&doi=10.1093%2frfs%2fhhad052&partnerID=40&md5=39e0cf87436fc1a7b742723142a83de7","Taking advantage of the implementation of the 2003 European Commission (EC) directive on financial reporting, we explore the impact of mandatory financial disclosure on mergers and acquisitions (M&A). We find robust evidence that the number (and volume) of private firms becoming an M&A target increases with mandatory disclosure. Analyses of cross-industry differences, deal-level data, and post-deal performance indicate that financial disclosure increases M&A activity by reducing information frictions in the market for corporate control. © The Author(s) 2023.","",""
"Financial Disruptions and the Organization of Innovation: Evidence from the Great Depression","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176264834&doi=10.1093%2frfs%2fhhad023&partnerID=40&md5=ed08c1e4fc2413c3f7ce4080569b383c","We examine innovation following the Great Depression using data on a century's worth of U.S. patents and a difference-in-differences design that exploits regional variation in the crisis severity. Harder-hit areas experienced large and persistent declines in independent patenting, mostly reflecting the disruption in access to finance during the crisis. This decline was larger for young and inexperienced inventors and lower-quality patents. In contrast, innovation by large firms increased, especially among young and inexperienced inventors. Overall, the Great Depression contributed to the decline in technological entrepreneurship and accelerated the shift of innovation into larger firms.  © 2023 The Author(s). Published by Oxford University Press on behalf of The Society for Financial Studies. All rights reserved.","",""
"The Overnight Drift","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169829968&doi=10.1093%2frfs%2fhhad020&partnerID=40&md5=5595c34245d1467d6e8ae708d32fceae","This paper documents that U.S. equity returns are large and positive during the opening hours of European markets. These returns are pervasive and highly economically and statistically significant. Consistent with models of inventory risk, we demonstrate a strong relationship with order imbalances at the close of the preceding U.S. trading day. Rationalizing unconditionally positive ""overnight drift""returns, we uncover an asymmetric reaction to demand shocks: market sell-offs generate robust positive overnight reversals, while reversals following market rallies are much more modest. We argue that demand shock asymmetry can arise in inventory management models with time-varying market maker risk-bearing capacity.  © 2023 The Author(s).","",""
"Private Renegotiations and Government Interventions in Credit Chains","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176349029&doi=10.1093%2frfs%2fhhad045&partnerID=40&md5=5c774539ffdf9f63af1834ad1ba75ded","We propose a model of strategic renegotiation in which businesses are sequentially interconnected through their liabilities. This financing structure, which we refer to as a credit chain, gives rise to externalities, as each lender's willingness to provide concessions to its borrower depends on how this lender's own liabilities are expected to be renegotiated. We highlight how government interventions aimed at preventing default waves should account for private renegotiation incentives and interlinkages. In particular, we contrast the consequences of targeted subsidy and debt reduction programs following economic shocks, such as pandemics and financial crises.  © 2023 The Author(s). Published by Oxford University Press on behalf of The Society for Financial Studies. All rights reserved. [br]For permissions, please e-mail: journals.permissions@oup.com.","",""
"A Dynamic Theory of Lending Standards","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198926679&doi=10.1093%2frfs%2fhhae010&partnerID=40&md5=574ca14a701ef09ca9a71e9d5c68fb15","We analyze a dynamic credit market where banks choose lending standards, modeled as costly effort to screen out bad borrowers. Tighter standards worsen the borrower pool, increasing banks' incentives to employ tight standards in the future. This dynamic complementarity in lending standards can amplify and prolong downturns, decreasing lending and increasing credit spreads. Because lending standards have negative externalities, the market can converge to a steady state with inefficiently tight lending standards. We discuss the role of optimal policy to avoid this outcome as well as the impact of balance sheet costs on lending standards.  © 2024 The Authors. Published by Oxford University Press.","D82; G01; G10; G21",""
"Equity Return Expectations and Portfolios: Evidence from Large Asset Managers","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193577818&doi=10.1093%2frfs%2fhhae008&partnerID=40&md5=29cd0218a2bf1b4d83053312769a76da","Collecting large asset managers’ capital market assumptions, we revisit the relationships between subjective equity premium expectations, equity valuations, and financial portfolios. In contrast to the well-documented extrapolative expectations of retail investors, asset managers’ equity premium expectations are countercyclical: they are high (low) when valuations are low (high). We find that asset managers’ portfolios reflect their heterogeneous expectations: allocation funds of asset managers with larger U.S. equity premium expectations invest significantly more in U.S. equities. The sensitivity of portfolios to expectations seems to be muted by investment mandates and is smaller than the one predicted by a standard portfolio choice model. (JEL G00, G12, G23) © The Authors 2024.","",""
"Corporate Climate Risk: Measurements and Responses","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187181078&doi=10.1093%2frfs%2fhhad094&partnerID=40&md5=e1bded072ec1a90c0f22629a2e2494fc","This paper conducts a textual analysis of earnings call transcripts to quantify climate risk exposure at the firm level. We construct dictionaries that measure physical and transition climate risks separately and identify firms that proactively respond to climate risks. Our validation analysis shows that our measures capture firm-level variations in respective climate risk exposure. Firms facing high transition risk, especially those that do not proactively respond, have been valued at a discount in recent years as aggregate investor attention to climate-related issues has been increasing. We document differences in how firms respond through investment, green innovation, and employment when facing high climate risk exposure. (JEL G12, G31, G32, Q54) © The Author(s) 2024.","",""
"Dynamic Equilibrium with Costly Short-Selling and Lending Market","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182886205&doi=10.1093%2frfs%2fhhad060&partnerID=40&md5=9e2abfc2ac84c475b5fdbe4a89eb4c6d","We develop a dynamic model of costly stock short-selling and lending market and obtain implications that simultaneously support many empirical regularities related to short-selling. In our model, investors' belief disagreement leads to shorting demand, whereby short-sellers pay shorting fees to borrow stocks from lenders. Our main novel results are as follows. Short interest is positively related to shorting fee and predicts stock returns negatively. Higher short-selling risk can be associated with lower stock returns and less short-selling activity. Stock volatility is increased under costly short-selling. An application to GameStop episode yields implications consistent with observed patterns.  © 2023 The Author(s). Published by Oxford University Press.","G11; G12",""
"How to Talk When a Machine Is Listening: Corporate Disclosure in the Age of AI","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165869167&doi=10.1093%2frfs%2fhhad021&partnerID=40&md5=cc26840851ed4670c9c4d39c0e6ea7b6","Growing AI readership (proxied for by machine downloads and ownership by AI-equipped investors) motivates firms to prepare filings friendlier to machine processing and to mitigate linguistic tones that are unfavorably perceived by algorithms. Loughran and McDonald (2011) and BERT available since 2018 serve as event studies supporting attribution of the decrease in the measured negative sentiment to increased machine readership. This relationship is stronger among firms with higher benefits to (e.g., external financing needs) or lower cost (e.g., litigation risk) of sentiment management. This is the first study exploring the feedback effect on corporate disclosure in response to technology.  © 2023 The Author(s).","",""
"Inflation and Individual Investors’ Behavior: Evidence from the German Hyperinflation","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171402977&doi=10.1093%2frfs%2fhhad047&partnerID=40&md5=55363e57c4057727e173416806ae0c6c","We analyze how individual investors respond to inflation. We introduce a unique data set containing information on local inflation and security portfolios of more than 2,000 clients of a German bank between 1920 and 1924, covering the German hyperinflation. We find that individual investors buy fewer (sell more) stocks when facing higher local inflation. This effect is more pronounced for less sophisticated investors. Moreover, we document a positive relation between local inflation and forgone returns following stock sales. Our findings are consistent with individual investors suffering from money illusion. Alternative explanations, such as consumption needs, are unlikely to drive our results. © The Author(s) 2023. Published by Oxford University Press.","",""
"The Impact of Restricting Labor Mobility on Corporate Investment and Entrepreneurship","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182175649&doi=10.1093%2frfs%2fhhad054&partnerID=40&md5=ef3949d0dd144098715addd3fa130a89","This paper examines how labor mobility restrictions like noncompete agreements affect firms' investment decisions. Using matched employee-employer data from LinkedIn, I show that increases in the enforceability of noncompete agreements lead to widespread declines in employee departures, specifically in knowledge-intensive occupations. Established firms that rely more on these knowledge-intensive occupations increase their investment rate in physical capital. However, new firm entry in corresponding sectors declines. I provide evidence for different mechanisms to explain these patterns. Together, the findings show that labor frictions play an important role in investment decisions. © The Author(s) 2023.","",""
"Freeze! Financial Sanctions and Bank Responses","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160647666&doi=10.1093%2frfs%2fhhad043&partnerID=40&md5=5e4226937b5e895dbda546fe26dd7113","Using regulatory data, we study German bank lending in countries targeted by financial sanctions. We find that domestic banks in Germany reduce lending in sanctioned countries, whereas their foreign bank affiliates outside Germany increase lending. In some cases, this is because the bank affiliates' host countries have not imposed sanctions themselves. However, even German bank affiliates in host countries that enact sanctions like Germany increase lending if these host countries lack strong institutions and anticrime policies. These findings suggest that even universally adopted sanctions distort bank capital flows and competition if the level of their enforcement varies across bank locations. Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online  © 2023 The Author(s). Published by Oxford University Press on behalf of The Society for Financial Studies. All rights reserved. [br]For permissions, please e-mail: journals.permissions@oup.com.","",""
"Gender Bias in Promotions: Evidence from Financial Institutions","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189337501&doi=10.1093%2frfs%2fhhad079&partnerID=40&md5=fe15cf4f5c92e4f3f2de20d0b616dcae","We test for gender bias in promotions at financial institutions using two central predictions of Becker’s (1957, 1993) model: firms with bias will (1) raise the promotion bar for marginally promoted female workers, and (2) incur costs from forgoing efficient employment practices. We find support for both of these predictions using a new nationwide panel of mortgage loan officers and their managers encompassing approximately 72,000 workers from over 1,000 shadow banks from 2014 to 2019. Overall, our findings provide evidence that gender bias is an important factor in gender gaps at financial institutions. (JEL G21, J71, M51) © 2024 Oxford University Press. All rights reserved.","",""
"Secret and Overt Information Acquisition in Financial Markets","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169820731&doi=10.1093%2frfs%2fhhad018&partnerID=40&md5=6a1e0f8f175ce92c043d198d5f7093b5","We study the observability of investors' information-acquisition activities in financial markets. Improving observability leads to two strategic effects on information acquisition: (1) the pricing effect, which arises from interactions between investors and the market maker and can encourage or discourage information acquisition, and (2) the competition effect, which concerns interactions among investors and always encourages information acquisition. We apply our theory to study voluntary and mandatory disclosures of corporate site visits. When the competition effect dominates, investors voluntarily disclose their visits. When the pricing effect dominates, mandatory disclosure is effective. Our analysis sheds novel light on Regulation Fair Disclosure.  © 2023 The Author(s).","",""
"Health Care Costs and Corporate Investment","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188168273&doi=10.1093%2frfs%2fhhad088&partnerID=40&md5=68d79386c2cc0e63b612821c12198a61","Health care costs for U.S. employers have tripled over the past 20 years. Using firm-specific health expense data, I show that firms negatively adjust capital expenditures and R&D expenses in response to increases in health care costs. The effects are more pronounced for firms that are financially constrained, employ more high-skilled workers, and have less bargaining power relative to insurers. Furthermore, policy uncertainty surrounding health care costs is substantial and discourages capital investment. These findings suggest that an elevated level of health care costs and the associated uncertainty limit a firm's ability to expand physically or through innovation.  © 2023 The Author(s). Published by Oxford University Press on behalf of The Society for Financial Studies. All rights reserved.","",""
"The Human Factor in Acquisitions: Cross-industry Labor Mobility and Corporate Diversification","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182231285&doi=10.1093%2frfs%2fhhad056&partnerID=40&md5=e7e9519d4c9286ba515bcaa955336ee4","The benefits of internal labor markets are largest when they include industries that utilize similar worker skills, thereby facilitating cross-industry worker reallocation and collaboration. We show that diversifying acquisitions occur more frequently among industry pairs with higher human capital transferability. Such acquisitions result in larger labor productivity gains and are less often undone in subsequent divestitures. Moreover, acquirers retain more high-skill workers and more often transfer workers to jobs in other industries inside the merged firm. Overall, our results link human capital reallocation with the value created by corporate diversification and provide an explanation for seemingly unrelated acquisitions. © The Author(s) 2023.","",""
"The Labor Market Effects of Loan Guarantee Programs","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198958869&doi=10.1093%2frfs%2fhhae014&partnerID=40&md5=a94986b283c294bb9dcc0ade7605682a","We investigate the labor market effects of a loan guarantee program targeting French SMEs during the financial crisis. Exploiting differences in regional treatment intensity in a border discontinuity design, we uncover a central trade-off for such interventions. While the program has a positive impact on workers' employment and earnings trajectories that translates into positive aggregate employment effects, it dampens the worker reallocation toward more productive firms that happens following recessions, and particularly so for high-skill workers. This labor allocation effect is economically significant and translates into a reduction in aggregate productivity. © 2024 The Author(s). Published by Oxford University Press on behalf of The Society for Financial Studies. All rights reserved.","G28; G33; H81; J23; J31; J65",""
"Managing Mental Accounts: Payment Cards and Consumption Expenditures","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85199001064&doi=10.1093%2frfs%2fhhae013&partnerID=40&md5=5afe170450690eac2fa1e9e090873238","Does mental accounting matter for total consumption expenditures? We exploit a unique setting in which individuals exogenously receive a new payment card, without requesting one. Using random variation in the time of receipt, we show that individuals temporarily increase total consumption expenditure by making purchases with the new card without reducing spending on the others. We do not observe a corresponding increase in indebtedness. Total consumption expenditure rises even for the least liquidity-constrained individuals. The evidence is consistent with consumers treating methods of payment as nonfungible budget categories, as suggested by models of mental accounting and narrow bracketing.  © 2024 The Author(s). Published by Oxford University Press on behalf of The Society for Financial Studies. All rights reserved.","D12; D14; E21; G41; G51",""
"Bond Price Fragility and the Structure of the Mutual Fund Industry","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85196533657&doi=10.1093%2frfs%2fhhad095&partnerID=40&md5=3c6a298e23ed7adf34c428640fa2ca43","We conjecture that mutual funds with large shares of outstanding bond issues are more inclined to internalize the negative price spillovers of fire sales and thus sell their holdings in those issues, to a lower extent, when they experience redemptions. We provide evidence consistent with this conjecture and further show that ownership concentration limits bonds’ exposures to flow-induced fire sales. We exploit variation in negative spillovers arising from the Fed’s SMCCF to confirm the economic mechanism and explore our findings’ implications for fund performance and fire-sale spillovers to other funds. © The Author(s) 2024.","",""
"Shocked by Bank Funding Shocks: Evidence from Consumer Credit Cards","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174262194&doi=10.1093%2frfs%2fhhad039&partnerID=40&md5=9905f976a076fcccc35f33cce31dd496","Using the near universe of U.S. consumer credit cards, we show that banks transmit their wholesale funding shocks to consumers by reducing their credit card limits. Credit-constrained consumers who are unable to hedge against the transmitted shock by accessing other credit cards experience a stronger and more persistent reduction in aggregate credit card limits at the consumer level. Consequently, these credit-constrained consumers reduce their aggregate credit card borrowing. Our results document a credit card lending channel for the transmission of adverse bank shocks and show who bears the costs of fragile bank funding structures.  © The Author(s) 2023. Published by Oxford University Press on behalf of The Society for Financial Studies. All rights reserved.","",""
"Remote Board Meetings and Board Monitoring Effectiveness: Evidence from China","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172223244&doi=10.1093%2frfs%2fhhad026&partnerID=40&md5=d19d40c5a1cabe1afc51aeb5f845befb","Using Chinese data, we examine whether synchronous remote board meetings, which facilitate status equalization among directors and alleviate their pressure for conformity, affect board monitoring effectiveness. We find that compared to face-to-face meetings, synchronous remote meetings are associated with directors' better meeting attendance behavior, a higher likelihood of director dissent on monitoring-related proposals, higher forced CEO turnover-performance sensitivity, and more effective investments. These results hold when we use remote meetings that include both synchronous and asynchronous remote meetings. Proposal-director level analysis further shows that remote meetings reduce the pressure to conform faced by young first-term directors and socially connected directors. Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.  © 2023 The Author(s). Published by Oxford University Press on behalf of The Society for Financial Studies. All rights reserved.","",""
"Money Market Disconnect","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165430246&doi=10.1093%2frfs%2fhhad022&partnerID=40&md5=b5898b9fa0ad5c77d36bdd3300c2aea6","A repurchase agreement (repo) is a source of cash and collateral. We document that the money market is more segmented when the collateral motive prevails. Two crucial aspects of the central bank framework lead to this disconnect: banks' access to the central bank's deposit facility and assets' eligibility for quantitative easing (QE). We show that repo rates lent by banks with access to the deposit facility and secured by QE eligible assets are more collateral-driven and disconnected from funding-based money market rates. Our results are relevant for different monetary policies and have suggestive implications for the monetary policy pass-through.  © 2023 The Authors.","",""
"Climate Change and Adaptation in Global Supply-Chain Networks","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85193567172&doi=10.1093%2frfs%2fhhad093&partnerID=40&md5=e31427b7ca0f962ed938da1f6a42d092","This paper examines how physical climate exposure affects firm performance and global supply chains. We document that heat at supplier locations reduces the operating income of suppliers and their customers. Further, customers respond to perceived changes in suppliers’ exposure: when suppliers’ realized exposure exceeds ex ante expectations, customers are 7% more likely to terminate supplier relationships. Consistent with experience-based learning, this effect increases with signal strength and repetition and decreases with country-level climate adaptation. Subsequent replacement suppliers show a lower expected and realized but similar projected heat exposure. We find similar results for suppliers’ exposure to floods. (JEL G15, Q54, G30, F64) © 2024 Oxford University Press. All rights reserved.","",""
"Stock Market Stimulus","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174234585&doi=10.1093%2frfs%2fhhad025&partnerID=40&md5=b05a0ee72acb83d392a9337c73f76a40","We study the stock market effects of the arrival of the three rounds of ""stimulus checks""to U.S. taxpayers and the single round of direct payments to Hong Kong citizens. The first two rounds of U.S. checks appear to have increased retail buying and share prices of retail-dominated portfolios. The Hong Kong payments increased overall turnover and share prices on the Hong Kong Stock Exchange. We cannot rule out that these price effects were permanent. The findings raise novel questions about the role of fiscal stimulus in the stock market.  © The Author(s) 2023.","",""
