"Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"Positive affect congruence between recruiters and applicants: effects on mutual attitudes and behaviors","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195541519&doi=10.1080%2f08841241.2024.2359394&partnerID=40&md5=48e353c8f208a96d677982e563de53c9","Drawing on social identity theory and the elaboration likelihood model, the authors hypothesize that positive affect (PA) similarity between recruiters and applicants affects both parties, and the influenced recruiters’ behaviour thus affecting applicants’ attitudes and behaviours. Nine hypotheses are tested by conducting two studies featuring a time-lagged research design with the goal of investigating the recruitment practices used by higher education institutions (HEIs) in China. Cross-level polynomial regression and block variable approaches examining 142 and 148 separate recruiter/applicant dyads support the proposed recruiter/applicant PA similarity effects. The underlying mechanism is revealed to be recruiters’ informativeness and affective delivery (Study 1), that then causes applicants to form brand identification, which further influences applicants’ attraction to the organization, and intentions to spread positive word-of-mouth about the organization (Study 2). Findings indicate that HEIs and organizations should strive to match applicant/recruiter PA levels. Implications and directions for future research are also discussed. © 2024 Informa UK Limited, trading as Taylor & Francis Group.","Applicant attraction; elaboration likelihood model; PA; polynomial regression; similarity effect; social identity theory",""
"Analysis of university online reputation-visibility. The case of Spanish public universities","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181879421&doi=10.1080%2f08841241.2024.2301777&partnerID=40&md5=c16d9352dd91adcc28a56d4d8fefd70c","University reputation is a key element of the institutional strategy, and it is affected by the development of the Internet and digital media as a place for debate and exchange of views. Reputation is the common perception of an object or person, and the Internet is the place where most communication takes place today, so the purpose of this work is to carry out an analysis of the reputation of Spanish public universities in the online environment. The behaviour of Spanish public universities and their repercussions in different media (Twitter, forum, blogs, news websites) are analysed. The main results indicate that notoriety is correlated with the research activity indicators of the universities. From the results obtained, it is possible to formulate some recommendations addressed to university management and administration to promote scientific dissemination and improve the communication of the institutions in such a way that their global reputation may benefit. © 2024 Informa UK Limited, trading as Taylor & Francis Group.","benchmarking; communication; institutional performance; research activity; social media; University reputation",""
"The effects of profit-maximization on ethical climate in higher education: a qualitative study utilizing neutralization theory","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161566571&doi=10.1080%2f08841241.2023.2219225&partnerID=40&md5=951b9ab893a6503de8de7d5dc7035b95","This paper develops a neutralization framework of the effects of shareholder pressures on ethical climate, organizational behaviours, and student outcomes in the for-profit higher education (FP) industry. Using a qualitative interpretative approach, we interviewed twenty former and current FP employees with direct insight and experiences into FP. We present empirical evidence showing how employees realized their organizations’ unethical climate and used neutralization techniques to rationalize their continued participation in these organizations. This paper advances ethics research in higher education marketing by unpacking how profit maximization goals lead to unethical recruiting tactics, creating a cascade of ethical problems throughout the organization. © 2023 Informa UK Limited, trading as Taylor & Francis Group.","ethical climate; for-profit higher education; higher education recruiting; Neutralization theory; sales ethics; student outcomes in higher education",""
"Unique challenges of segmentation and differentiation for higher education","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099842369&doi=10.1080%2f08841241.2021.1874589&partnerID=40&md5=44e68999a0915794d6c85fb38a6b0c74","In the numerous studies of segmentation for higher education marketing, the primary focus has been on segmenting students. In fact, universities serve a diverse audience that includes parents, employers, alumni, donors, and other members of society. The primary purpose of this study is to explore the extent to which universities must attempt to simultaneously target multiple diverse segments with the same basic market offering. Three research questions were addressed: whether different demographic groups are different segments, whether the priorities of these groups are complementary or conflicting, and whether there are significant subsegments within these groups. To answer these questions, groups of parents, college-bound high school students, employers, alumni, and donors were surveyed concerning the importance of a variety of different university attributes. Different groups were found to have significantly different priorities, creating unique segments. The good news for university marketing is that segment differences were complementary, rather than conflicting. © 2021 Informa UK Limited, trading as Taylor & Francis Group.","differentiation; higher education marketing; segmentation; University marketing",""
"Care-experienced students and equity support provision: an investigation of Australian university websites","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85194569324&doi=10.1080%2f08841241.2024.2323427&partnerID=40&md5=a9aefb797cc261d8a8a896c6e25c8ba9","This paper investigates the presence of support information on university websites, with a specific focus on care-experienced young people. Engaging with extant research about the university and college choice process as it involves marketing of higher education internet sites, the paper is based on a national scan of equity support provision on Australian university websites. This paper posits that there is an extra element in the ‘phased decision-making’ for people with additional needs in universities that is yet to be recognised by higher education institutions in Australia. The website scan and analysis found significant gaps in essential information for care-experienced young people and highlights that current practices on institutional websites concentrate on marketing. The lack of information for applicants with additional needs arguably deepens disadvantage and the marketised nature of higher education information contradicts the tertiary goals of equitability of access. © 2024 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","Care experienced people; equity; institutional website; University support‌",""
"Positioning strategies and rankings in the HE: congruence and contradictions","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101609146&doi=10.1080%2f08841241.2021.1892899&partnerID=40&md5=4bf4dc82ff5a7aba6d7b7fc52b15098e","Positioning strategy and ranking are critical issues in an increasingly competitive higher education landscape. Unless there is conceptual congruence between positioning strategies and rankings, the signals may become diffused and confusing for prospective students. This paper seeks the congruence between positioning strategies and ranking. Since without a validated typology of positioning strategies, such congruence cannot be sought, this paper firstly aims to develop an empirically derived typology of positioning strategies for HEIs. The population consists of HEIs in the UK. Content analysis was used to analyze the WebPages of HEIs to identify positioning bases, and congruence and contradictions between those positioning bases and ranking were identified by correspondence analysis. As a result, a new positioning typology consisting of eight bases, which are top of the range, campus life experience, internationalization, teaching excellence, research quality, graduates prospects, location, and value for money, was identified. In conclusion, HEIs are categorized into three different groups as Leaders and Challengers, Followers, and Nichers and Cost Leaders, and recommendations about how to guarantee congruence between positioning strategy and ranking were made. HEIs should choose positioning bases in line with their rankings since congruence strengthens the position in the minds. © 2021 Informa UK Limited, trading as Taylor & Francis Group.","Brand positioning; information asymmetry; positioning strategy; ranking; Signaling theory; university branding",""
"The effects of commitment and trust on the relationship between service quality and university brand loyalty in time of crisis","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165706197&doi=10.1080%2f08841241.2023.2239723&partnerID=40&md5=ce53e7fdfb5452dad1d42c6086d960df","Existing literature on university brand loyalty (UBL) has less focused on a marketing-oriented perspective, or relationship marketing, and its impact on testing UBL. The aim of this study is to identity the roles and impacts of trust and commitment, which are main factors that create a relationship, in the relationship between university service quality, student satisfaction (SAT), and UBL and discuss its implications for university approaches of the marketing-oriented perspective. A self-report study was conducted with a total sample of 301 undergraduate students from four universities in the USA. PLS-SEM and path analysis were employed to test each hypothetical relationship. This study identified that trust and commitment play important roles as mediators in the relationship between SAT and UBL. Therefore, the findings support contributions of this study by offering implications that universities need to focus on building and maintaining the quality of relationship with students. © 2023 Informa UK Limited, trading as Taylor & Francis Group.","commitment; customer relationship marketing; service quality; trust; University brand management",""
"University branding: student experience, value perception, and consumption journey","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137776028&doi=10.1080%2f08841241.2022.2109092&partnerID=40&md5=e0e642da2b83b106366de5740f5a51d4","This study provides empirical insights into university branding and links it to student experience, value perception, and consumption journey. It also explores the relationship between these factors and their assistance to university brands in tackling the global issue of international student mobility. A review of branding literature, consumer experience, customer value, and consumer journey from extant studies on consumer behaviour and relevant studies on branding in the higher education sector provided a theoretical background for the study. Using focus group interviews, data were collected from international students in the Japanese higher education sector and analysed using content analysis. Empirical evidence of the interactions among these factors and branding supports the importance and feasibility of integrating these aspects into university branding. Thus, this study theoretically contributes to branding research by introducing the concepts of consumer experience, customer value, and consumer journey into the studies of branding in the context of higher education and their associations with university branding. It also provides managerial implications for branding a university from the aspects of student experience, value perception, and the consumption journey to address the issue of global student mobility. © 2022 Informa UK Limited, trading as Taylor & Francis Group.","consumer experience; consumer journey; customer value; Japan; student mobility; University branding",""
"Managing perceptions of credibility and social attraction: expectations of university presidents on Twitter","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136867740&doi=10.1080%2f08841241.2022.2089942&partnerID=40&md5=ab76dc929cac6aa8f32056f3adcdb20c","Through deliberate communication and enactment of marketing strategies, university presidents act as institutional brand representatives. One way in which these leaders communicate with their stakeholders is through social-networking sites (SNS). Extant research, however, shows that not only do SNS serve as sources of information, but they also provide cues that receivers, such as student stakeholders, can use to form impressions of senders, such as university presidents. Using a six-condition experiment, we sought to understand how student stakeholders respond to tweets sent by university presidents, depending on the university president’s apparent gender (male/female/undefined) and whether the university president employed the use of a public relations (PR) team to tweet on their behalf. Results indicate that (a) female university presidents are perceived as less credible but more socially attractive than their male or undefined counterparts and (b) university presidents may be able to employ PR teams to tweet on their behalf, without risking their credibility. © 2022 Informa UK Limited, trading as Taylor & Francis Group.","customer-brand relationships; interpersonal impressions; social media management; social-networking sites; Twitter",""
"Predicting students’ transfer intention to other universities using the push–pull–mooring model","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153614903&doi=10.1080%2f08841241.2023.2199693&partnerID=40&md5=20d63bc0dff6364e7ad4618ee7c106ce","This study aims to explore the factors influencing transfer intention to other universities among undergraduate students by utilizing the push–pull–mooring (PPM) model. Previous studies have applied the PPM model to various services; however, limited research has examined its use in studying the transfer behavior of undergraduate students in higher education institutions. This study surveyed 208 undergraduate students in Taiwan and conducted structural equation modeling (SEM) to test the hypotheses. The results showed that push and pull effects positively affect transfer intention, with the impact of the push effect being greater than that of the pull effect. Moreover, switching costs have a moderating effect, with students who perceived high switching costs having less of an impact on the relationship between push-and-pull effects and transfer intention. This study advanced the extant knowledge on the PPM model in the context of higher education. © 2023 Informa UK Limited, trading as Taylor & Francis Group.","higher education; switching costs; the push–pull–mooring model; Transfer intention; undergraduate students",""
"Blue blood students of occupational dynasties and their university choice: the moderating role of parent–child occupational following","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147518986&doi=10.1080%2f08841241.2022.2163334&partnerID=40&md5=e8e136f4dba7d2d39afeabed01bf841b","This study sheds light on a new category of students in higher education marketing literature–namely, occupational followers. We draw on expectancy-value theory, occupational following theory, and consumer buying behaviour premises to develop and empirically test a model for university choice decision. Data was collected from 367 prospective university students divided into two groups: occupational followers and non-occupational followers. Data was analysed using structural equation modelling. Results indicate that staff–new student online interactions are a key driver of new student satisfaction with online subject taster programs. The study provides empirical support for the direct effect of student satisfaction in shaping students’ extra-role behaviour and university brand preference. Specifically, occupational following moderates the relationship between brand preference and university decision as well as the relationship between extra-role behaviour and university decision. © 2023 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","extra-role behaviour; Occupational following; staff–student interaction; student satisfaction; university brand preference; university decision",""
"Customer service quality, emotional brand attachment and customer citizenship behaviors: findings from an emerging higher education market","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110412858&doi=10.1080%2f08841241.2021.1949659&partnerID=40&md5=0b1db8092022f1eb7db50ea873d32009","This study examined the impact of university services on customers’ (students’) Emotional Brand Attachment (EBA) and Customer Citizenship Behaviors (CCB). The main reason for examining this association was to explore the role customer service generated EBA played in motivating students to exhibit voluntary and extra-role behaviors. Using 568 completed research questionnaires, the proposed hypotheses were tested using multiple regression analysis. In addition, mediation effect of EBA on customer service quality and CCB relationship were tested. The research findings indicated that reputation and academic aspects (primarily represented by teaching quality and student–faculty bonding) were most influential in creating EBA and subsequent willingness towards extra role and voluntary behaviors. The outcome of the mediation analyses showed that non-academic aspects (such as effective complaint resolution, IT support and administrative assistance) had a full mediating effect, whereas access and reputation had partial mediating effect, on students’ citizenship behaviors. © 2021 Informa UK Limited, trading as Taylor & Francis Group.","Customer citizenship behavior; Customer service quality; Emotional brand attachment",""
"The influence of university brand image, satisfaction, and university identification on alumni WOM intentions","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099838843&doi=10.1080%2f08841241.2021.1874588&partnerID=40&md5=b77233a2ece823d4afd7ca505687dadf","This study investigates the influence of university brand image, satisfaction, and alumni’s university identification on positive word-of-mouth (WOM) intentions. The model is tested using data collected from a sample of 1000 university alumni, an important and under-researched stakeholder group. A contribution is provided by enhancing our understanding of key under-researched relationships. University brand image was found to be a key driver of alumni positive WOM intentions, due to its direct and indirect influences. The study also identified the mediating roles of alumni’s university identification and satisfaction. The influence of university brand image on alumi WOM is partially accounted for through its influence on alumni satisfaction and alumni’s university identification. © 2021 Informa UK Limited, trading as Taylor & Francis Group.","alumni; Brand image; satisfaction; university identification; university image; word-of-mouth",""
"Social media marketing for student recruitment: an algorithmically sequenced literature review","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148517400&doi=10.1080%2f08841241.2023.2177789&partnerID=40&md5=33fbdd7d2b11fc90293c7862078dd6be","The extant literature on the use of social media marketing for recruiting higher education students has an unstructured nature. To address this gap, this paper introduces a novel method called ‘algorithmic document sequencing’ (ADS) that links the key findings of 43 relevant articles procured from all databases to one another on the use of social media marketing for student recruitment in higher education. The key findings from these articles were sequenced through cosine similarity on R in an algorithmically structured way. This new method can help researchers connect the insights drawn from the use of social media marketing activities and developments in higher education literature and provide marketing professionals at universities with invaluable clues to develop social media marketing strategies to be implemented within their higher education institutions to develop their brand, become more competitive and meet their marketing goals. Furthermore, ADS can be applied to any domain to link extant literature or thematically homogeneous documents to each another for a systematically synthesized cohesive review. © 2023 Informa UK Limited, trading as Taylor & Francis Group.","algorithmic document sequencing; higher education; Social media marketing; student recruitment; systematic literature review",""
"Innovation in educational marketing: a study applied to Brazilian private higher education institutions","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112723091&doi=10.1080%2f08841241.2021.1966157&partnerID=40&md5=727a10dcdcbabdc969b752c442c760ac","Educational marketing enabled higher education institutions (HEIs) to identify consumer needs and prepare actions to enhance their competitiveness. The educational field specificities are not considered and HEIs use the same business strategies, despite the importance of educational marketing. This is due to the lack of theories and models consistent with educational marketing and this study sought to understand educational marketing management practices focusing on innovation in Brazilian private HEIs. We performed a qualitative approach through multiple case studies by creating two instruments for interviews at various structure levels. We selected active HEIs in Brazil’s different regions, given the diversity of regional development that surrounds the country. We performed content analysis for each case study individually and subsequently all cases together in a comparative and integrated method. The results showed common points between conceptions and actions developed by marketing managers in the HEIs, investigating how management and innovation practices in educational marketing occur in Brazilian’s HEIs. This study permits replication of good practices in other HEIs; mainly assisting the ones with financial resource limitations in developing their marketing strategies. © 2021 Informa UK Limited, trading as Taylor & Francis Group.","educational innovation; educational marketing; higher education; Innovation",""
"A comparative analysis of institutional commitment: are business students different?","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116788258&doi=10.1080%2f08841241.2021.1977449&partnerID=40&md5=38f6daaaa62459cd57f979dab89facd3","In management education, research combining job design and institutional commitment theory with management students’ co-creation of their learning is underdeveloped. Some findings suggest identifiable differences between different courses of study based on relationship quality and student loyalty approach. However, much of the current research has not explored degree-focused applications of concepts, so job design theory’s core elements could better suit the university business student population. This manuscript makes a significant new contribution through testing a conceptual job design model using structural equation modelling (SEM), which includes antecedents of institutional commitment, an important indicator for retention. The study found autonomy and task significance have an important relationship with commitment for general university students. These relationships did not exist as such for business students. Therefore, special consideration of business students is required to enhance retention. Implications are enhanced by leveraging data (i.e. National Survey of Student Engagement) currently gathered by most universities. © 2021 Informa UK Limited, trading as Taylor & Francis Group.","co-creation; Higher education; job design; retention; student engagement; students",""
"Commitment of key internal stakeholders during internationalization: challenges of an emerging market culture","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107473137&doi=10.1080%2f08841241.2021.1933672&partnerID=40&md5=93a291ecaf60d9555d43f985d8755f15","This study examined challenges of employing university culture as a mechanism to increase commitment to the internationalization strategy among university internal stakeholders. Data were collected from a sample of 235 students, faculty, and staff from a top-ranked university in Russia. The study showed a misalignment between internal marketing and university internationalization strategy. The results suggest internal stakeholders do not accept the new business-like market culture driven by competition and measured by global indicators, which impacts their commitment to the university and hinders internationalization. The study found that internationalization leads to the dominance of this market culture in the university. To mitigate negative effects of organizational changes, university marketing should seek to increase stakeholder identification with the university. The study concludes with implications for university leaders about how to adjust internal stakeholder marketing to improve relationships with these stakeholders and gain their support. © 2021 Informa UK Limited, trading as Taylor & Francis Group.","competing values framework; internal marketing; market culture; Russia; stakeholders; University culture",""
"You are what you communicate: on the relationships among university brand personality, identification, student participation, and citizenship behaviour","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118250699&doi=10.1080%2f08841241.2021.1992814&partnerID=40&md5=af2ed5261a1828f3cb80322e1eba8ca8","This article presents an empirical investigation of the effects university brand personality and student–university identification have on student participation and citizenship behaviour in the context of higher education. The study employed a self-administered questionnaire to collect data from 433 university students. The data were analysed using structural equation modelling. The results revealed that only the sincerity and lively facets of university brand personality play a vital role in informing student–university identification. Furthermore, when students perceive their university brand to be more sincere, they are more likely to exhibit citizenship behaviour. The study also found that students who identify with their university engage in various forms of participation and citizenship behaviours. University administrators can streamline their marketing and branding communication to emphasise specific brand characteristics in order to improve student identification with the university and student engagement in university-supportive and extra-role behaviours. © 2021 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","Brand personality; citizenship behaviour; Gulf region; higher education; participation behaviour; student–university identification",""
