"Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"Revenue Generation Through Influencer Marketing","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184487381&doi=10.1177%2f00222429231217471&partnerID=40&md5=009d4cc470602df5e6ee22dc0d2192d3","Direct-to-consumer firms increasingly believe that influencer marketing is an effective option for seeding. However, the current managerially relevant question for direct-to-consumer firms of whether to target low- or high-followership influencers to generate immediate revenue is still unresolved. In this article, the authors’ goal is to answer this question by considering for the first time the whole influencer-marketing funnel, that is, from followers on user-generated content networks (e.g., on Instagram), to reached followers, to engagement, to actual revenue, while accounting for the cost of paid endorsements. The authors find that low-followership targeting outperforms high-followership targeting by order of magnitude across three performance (return on investment) metrics. A mediation analysis reveals that engagement can explain the negative relationship between the influencer followership levels and return on investment. This is in line with the rationale based on social capital theory that with higher followership levels of an influencer, the engagement between an influencer and their followers decreases. These two findings are derived from secondary sales data of 1,881,533 purchases and results of three full-fledged field studies with hundreds of paid influencer endorsements, establishing the robustness of the findings. © The Author(s) 2024.","creator economy; influencer marketing; paid endorsements; ROI; sales; social media; user-generated content networks",""
"Nudging App Adoption: Choice Architecture Facilitates Consumer Uptake of Mobile Apps","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150703088&doi=10.1177%2f00222429221141066&partnerID=40&md5=24603c0c7517f19bdc95939f951689be","How can firms encourage consumers to adopt smartphone apps? The authors show that several inexpensive choice architecture techniques can make users more likely to enable important app features and complete app onboarding. In six preregistered experiments (n = 5,968) and a field experiment (n = 594,997), choice architecture interventions manipulating choice sequence, color, and wording of app adoption decisions dramatically increased app adoption. Across experiments, integrating multiple feature decisions into a single choice increased adoption. This integration effect emerges because it decreases decision noise and reduces the prominence of individual features, consistent with support theory. Changing colors to match habitual patterns commonly found in current digital interfaces appears to increase adoption by accelerating consumers’ decisions. Finally, wording options as if enabling the app is the default response (even without changing the actual default) also increases adoption. These “defaultless defaults” may be particularly relevant in heavily regulated consumer domains, such as finance or health care. The effects generalized across different types of apps and were robust across subsamples varying in demographics, attitudes toward the apps, and political affiliation. These results suggest simple tools that marketing managers and app developers can use to increase app adoption. © American Marketing Association 2023.","choice architecture; decision making; mobile apps",""
"On the Path to Decolonizing Health Care Services: The Role of Marketing","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175523899&doi=10.1177%2f00222429231209925&partnerID=40&md5=bd15221a536ec18c2d34bfe79d0df8b3","Despite considerable investment, health outcomes for First Nations people are well below those of the rest of the population in several countries, including Canada, the United States, and Australia. In this article, the authors draw on actor-network theory and the case of Birthing on Country, a successful policy initiative led by First Nations Australians, to explore the decolonization of health services. Using publicly available archival data and the theoretical guidance of actor-network theory, the analysis offers insight into how marketing techniques and technologies can be deployed to achieve improved health outcomes and implement decolonized approaches. The insights provided have theoretical implications for marketing scholarship, social implications for understanding and implementing an agenda of decolonization, and practical implications for health care marketing. © The Author(s) 2023.","actor-network theory; decolonization; First Nations; health marketing; holism; Indigenous",""
"How Own Delivery Services Influence Customer Behavior and Sales in Online Retail? Building Trust and Improving Delivery Quality in Digital Economy","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85196025433&doi=10.1177%2f00222429241239892&partnerID=40&md5=fce2db6fc7cdad9baa4be523df42c396","Online retailers worldwide invest beyond their core business of retailing to offer their own delivery services (ODS) to deliver products to customers’ homes through their own logistics network. How does this shift to ODS affect customers’ behaviors and sales performance? When and why do retailers venture beyond their core competence to offer ODS? To explore these questions, the authors analyze 250,055 customer transactions over 10 years across 416 cities and 49 product categories from JD, a major online retailer in China. Using difference-in-differences models, causal mediation analysis, and the synthetic control method, they find that ODS increases customers’ monthly spending by 7.8% and grows city-level sales by 11.9%. This study is the first to quantify the sales impact of ODS and shed light on when and why it works. The findings reveal that ODS has greater value for markets with lower trust levels, infrequent customers, high-risk product categories, and consumers who prefer the focal retailer (versus that of third-party sellers). Causal mediation analysis further reveals that ODS not only improves delivery quality but also builds customer trust, which together increase customers’ monthly spending, purchase frequency, and the number of items ordered. © American Marketing Association 2024.","causal mediation analysis; delivery quality; difference-in-differences; digital economy; online retailing; own delivery service; synthetic control method; trust",""
"Developing Strengths or Remedying Weaknesses? How Perceived Social Mobility Affects Parents’ Purchase Preferences for Children's Educational Products","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192546524&doi=10.1177%2f00222429231224333&partnerID=40&md5=f7bb3bd470ab6be0ea0fba8d512dbf20","Does parents’ status motivation affect their educational product choices for their children? Across seven studies, the authors find that when parents believe that society provides enough opportunities for individuals to achieve higher social status through hard work (i.e., high social mobility), they prioritize the status advancement goal and prefer products that help maximize a child's strengths. However, when parents believe that even if one works hard, the opportunity to climb up the social ladder is limited (i.e., low social mobility), they focus on maintaining their current status and prefer products that help remedy a child's weaknesses. Moreover, the research demonstrates that this effect diminishes when the strength and weakness are in the domains that have low relevance to status. Finally, the research shows that when parents believe that children with specialties are more likely to succeed, they prefer products for maximizing strengths, whereas when they believe that well-rounded children are more likely to succeed, they prefer products for remedying weaknesses, regardless of their perception of social mobility. © The Author(s) 2024.","children's educational products; maximizing strengths; perceived social mobility; remedying weaknesses; status advancement; status maintenance",""
"The Upside of Negative: Social Distance in Online Reviews of Identity-Relevant Brands","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126846649&doi=10.1177%2f00222429221074704&partnerID=40&md5=6f521b612a5cfa95268d4a942615c2e9","Conventional wisdom in marketing emphasizes the detrimental effects of negative online reviews for brands. An important question is whether some firms could more effectively manage negative reviews to increase brand preference and improve outcomes. To address the question, this research examines how customers respond to online reviews of identity-relevant brands in particular, which have been overlooked in the online reviews literature. Eight studies (field data and experiments featuring consequential and hypothetical behaviors) show that negative online reviews may not be so detrimental for identity-relevant brands, especially when those reviews originate from socially distant (vs. socially close) reviewers. This occurs because a negative review of an identity-relevant brand can pose a threat to a customer's identity, prompting the customer to strengthen their relationship with the identity-relevant brand. To document the underlying process, the authors show that this effect does not emerge when the review is positive or the brand is identity-irrelevant. Importantly, the authors identify circumstances when negative reviews can actually produce positive outcomes (higher preference) for identity-relevant brands over no reviews or even positive reviews. By demonstrating the upside of negative reviews for identity-relevant brands, the findings have important implications for marketing theory and practice. © American Marketing Association 2022.","brand identity relevance; brands; identity; negative reviews; online reviews; social distance; word of mouth",""
"Innovation Imprinting: Why Some Firms Beat the Post-IPO Innovation Slump","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135619812&doi=10.1177%2f00222429221114317&partnerID=40&md5=447de4c95a313549f7a9a0aab3c98e80","Growth and innovation are primary arguments for firms that aim to go public and access resources from the stock market. So it is ironic that going public is, for a majority of firms, associated with a pronounced slump in breakthrough innovation. This article proposes an actionable, marketing-related explanation for why some firms that go public manage to beat the post–initial public offering (IPO) innovation slump: innovation imprinting. The authors argue and demonstrate that firms that engage in innovation imprinting before going public attract a segment of concordant investors whose risk preferences are more supportive of breakthrough innovation than investors at large. These investors, in turn, reward the firms’ continued introduction of breakthrough innovations after they have gone public. By analyzing the innovation patterns of 207 firms in the consumer packaged goods sector before and after an IPO, the authors observe that one-third of firms are able to maintain or beat their pre-IPO levels of breakthrough innovations after going public. By studying their actions, the investors they attract, and their financial performance and survival rates, the authors provide empirical evidence for the importance of innovation imprinting and concordant investors in helping firms beat the post-IPO innovation slump. © The Author(s) 2022.","breakthrough innovation; imprinting; investors; IPO; marketing–finance interface",""
"Making Sense? The Sensory-Specific Nature of Virtual Influencer Effectiveness","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179703203&doi=10.1177%2f00222429231203699&partnerID=40&md5=1b37c496f0cfba2013dce775428e6d55","The current research examines consumers’ responses to sensory endorsements from virtual influencers. The authors reveal that consumers perceive virtual and human influencers to have similar distal sensory (i.e., visual and auditory) capacities. Consumers, however, perceive virtual influencers as having lower proximal sensory (i.e., haptic, olfactory, and gustatory) capacities. Consequently, when endorsements focus on proximal sensory experiences, consumers have lower purchase intention toward products and services endorsed by a virtual (vs. human) influencer. The findings further reveal that imagery difficulty and perceived sensory capacity serially mediate this effect. Importantly, this effect is mitigated when endorsements focus on distal sensory experiences, when sensory information is not explicitly mentioned, and when consumers are informed of new technology that enables virtual influencers to have proximal sensory experiences. These findings offer actionable insights for marketers to effectively utilize virtual influencers in sensory-driven campaigns, providing practical strategies to improve consumer responses to sensory endorsements and enhance marketing effectiveness. © American Marketing Association 2023.","distal and proximal sensory experiences; influencer marketing; sensory capacities; sensory marketing; virtual influencers",""
"Onboarding Salespeople: Socialization Approaches","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126532458&doi=10.1177%2f00222429221076437&partnerID=40&md5=13cd91df2b0bbfcd5d2efccab8c83c82","The effective training of salespeople is crucial to a firm's success; there is arguably no more critical type of training than a salesperson's onboarding. In this study, the authors leverage a natural field experiment in which a firm's newly hired salespeople can undergo onboarding through either a decentralized program or a centralized program to examine the relative impact of each program. Drawing on organizational socialization theory, the authors consider whether an onboarding program that incorporates both individualized and institutionalized socialization tactics (the decentralized program) can develop salespeople into higher performers by encouraging them to take a more innovative and adaptive approach to different facets of the sales role. The findings reveal that salespeople who underwent the decentralized program achieved approximately 23.5% higher sales performance than those who underwent the centralized program. The performance benefits of the decentralized program were amplified for salespeople whose managers had a narrower span of control. In addition, these performance benefits were appreciable for those salespeople transitioning from another job but negligible for those transitioning from school. A scenario-based experiment enriches the field experiment's findings by showing evidence of the theorized mechanism underlying the sales performance benefits observed: the fostering of an innovative role orientation. © American Marketing Association 2022.","onboarding; organizational socialization; sales force management; sales training; span of control",""
"User-Generated Physician Ratings and Their Effects on Patients’ Physician Choices: Evidence from Yelp","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152388291&doi=10.1177%2f00222429221146511&partnerID=40&md5=389072c2e81f2784a2f87acd1abd140e","Patients increasingly rely on online physician ratings to select their physicians and make health care decisions. However, it is unclear whether online physician ratings signal physician quality information and affect patients’ physician choices. By combining physician rating data from Yelp with data from Medicare, which covers a large elderly patient group, the authors find that ratings are positively associated with important measures of physician quality, including physicians’ credentials, adherence to clinical guidelines, and patients’ health outcomes. They introduce novel instrumental variables, where reviewers’ leniency in rating other businesses is employed as an instrument for physicians’ ratings. They find that an increase in physicians’ average rating increases physicians’ patient flow. To understand the quality signals that patients respond to, the authors also use the latent Dirichlet allocation model and extract topics from review texts. Patients respond differentially to different information and respond most to information about physicians’ interpersonal and clinical skills. In addition, rating credibility, accessibility, and strength of other existent signals moderate the positive effects of online ratings on patient flow. Overall, online physician rating platforms can promote efficiency by disseminating important quality information to patients and directing patients to higher-quality physicians. © American Marketing Association 2023.","health care; online physician ratings; online physician reviews; patient flow",""
"The Past and Future of Gender Research in Marketing: Paradigms, Stances, and Value-Based Commitments","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163771175&doi=10.1177%2f00222429231154532&partnerID=40&md5=3ebea49505a028b4094333ac088b42e1","This systematic literature review enhances paradigmatic/metaphysic analyses by examining how value-based commitments, intellectual personae, and stances impact the diversity, relevance, and consideration of ethics in gender research published by the top-tier marketing journals in the past 30 years. Theoretical contributions (1) explain how commitments to research values and practices constitute personae and particular stances toward research, (2) attribute value commitments to quantitative/positivist as well as qualitative/neohumanist research, and (3) implicate stances that favor particular theories and procedures and in turn enable the hierarchical development of gender research and its marginalization in the field. Recommendations elaborate the analytic, reflexive, and administrative training and research activities that will foster and reward more relevant, accurate, and ethical research on gender in the marketing academy and in industry. This work is of interest to persons dealing with gender identities, communities, and social issues, those working for greater gender representation and participation in firms and civic organizations, and those concerned with leveraging better marketing research for a better world. © American Marketing Association 2023.","gender; marketing strategy; paradigm; societal insight; stance; systematic literature review; value-based commitment",""
"Complaint De-Escalation Strategies on Social Media","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142245402&doi=10.1177%2f00222429221119977&partnerID=40&md5=a01505d3960d2203a2c0a70ae067570a","To date, the literature offers multiple suggestions for how to recover from service failures, albeit without explicitly addressing customers’ negative, high-arousal states evoked by the failure. The few studies that do address ways to improve negative emotions after failures focus on face-to-face interactions only. Because many customers today prefer to complain on social media, firms must learn how to effectively de-escalate negative, high-arousal emotions through text-based exchanges to achieve successful service recoveries. With three field studies using natural language processing tools and three preregistered controlled experiments, the current research identifies ways to mitigate negative arousal in text-based social media complaining, specifically, active listening and empathy. In detail, increasing active listening and empathy in the firm response evokes gratitude among customers in high-arousal states, even if the actual failure is not (yet) recovered. These findings provide a new theoretical perspective on the role of customer arousal in service failures and recoveries as well as managerially relevant implications for dealing with public social media complaints. © The Author(s) 2022.","de-escalation; digital service recovery; negative arousal; social media complaints",""
"Understanding Consumer Self-Design Abandonment: A Dynamic Perspective","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172092587&doi=10.1177%2f00222429231183977&partnerID=40&md5=04f152b48e9e53cf59f82c168d2788f9","Many studies have found that allowing customers to self-design products using customization configurators generates high value for customers. However, in practice, high abandonment rates cast doubt on these findings. In the present article, this contradiction is resolved by analyzing consumers’ experiences during the creative process. Six studies provide converging evidence that consumers abandon customization because their valence during the process is U-shaped: initial high expectations prompt consumers to start self-designing in the first place, but they quickly find, to their frustration, that their (interim) design solutions are less attractive and the self-designing process is less enjoyable than they originally anticipated. Unaware that their enjoyment of the process would ultimately increase if they persisted through this phase, they abandon the self-design process altogether. It is only if the consumer overcomes the minimum of the U of valence that they harness the potential value from self-designing. This problematic pattern can be managed by providing social feedback during the self-design process. These findings contribute not only to the customization literature but also more generally to the understanding of consumers’ goal pursuit by enhancing its scope to creative tasks. © American Marketing Association 2023.","abandonment; goal pursuit; longitudinal process; mass customization; online configurators; overoptimism; product design; U-shape of valence",""
"Choice Architecture for Healthier Insurance Decisions: Ordering and Partitioning Together Can Improve Consumer Choice","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142142002&doi=10.1177%2f00222429221119086&partnerID=40&md5=f856731ef898ce754cad71bf2c02ab59","Making good health insurance decisions is important for health outcomes and longevity, but consumers’ errors are well documented. The authors examine whether targeted choice architecture interventions can reduce these mistakes. The article examines the interaction of two choice architecture tools on improved consumer insurance decisions in online health care exchanges: (1) ordering the options from best to worst based on a high-quality user model and (2) partitioning the total set of options. Although ordering and partitioning do not always improve choices separately, the authors use one field study and three experiments to identify the conditions that allow the combination to greatly improve health insurance decisions. Findings indicate that when options are ordered such that the best options appear at the beginning of the presented list, partitioning nudges consumers to focus on the best options. However, if the best options are not at the top of the list, partitioning discourages search and can impair consumers’ discovery of the best options. Process data show that these effects are achieved by focusing consumers’ limited attention on higher-quality options. These results suggest that wise choice architecture interventions need to consider the joint effect of choice architecture tools as well as the quality of the firm's user model. © The Author(s) 2022.","choice architecture; consumer decision making; digital interfaces; health care exchanges; health insurance choice; ordering; partitioning; user models",""
